global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
71881,16,1,n71881,"Ο ο,",,,,,"[""στοιχεῖον Suid. s.v. Φιλοξένου γραμμάτιον ; later called ὂ μικρόν( Hdn. Epim. 209 , Theognost. Can. 13 ),little or short o,opp.ὢ μέγα great or long o.""]","[""little"",""short o,"",""great"",""long o.""]",[],"[{""biblio"":"""",""quote"":""στοιχεῖον""},{""biblio"":""Suid."",""quote"":""στοιχεῖον Suid.""}]","[""Suid.""]",{},"[{""type"":""ref"",""target"":"""",""text"":""Φιλοξένου γραμμάτιον""},{""type"":"""",""target"":"""",""text"":""s.v. Φιλοξένου γραμμάτιον""}]",1,1,0,1,1,1,4,0,2
