global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
64395,13,11,n64395,μᾰγάζω,,,,,"[""f.l. for μαγαδίζω in Hsch. s.v. μαγάδεις .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""μαγαδίζω""},{""type"":"""",""target"":"""",""text"":""f.l. for μαγαδίζω""},{""type"":""ref"",""target"":"""",""text"":""μαγάδεις""},{""type"":"""",""target"":"""",""text"":""s.v. μαγάδεις""}]",1,0,0,0,1,1,0,0,0
64396,13,12,n64396,Μᾰγᾰρικός,,ὁ,,,"[""= Μεγαρικός , acc. to the tradesmen's pronunciation, esp. of pottery, St.Byz. s.v. Μέγαρα , cf. POxy. 1851 (vi A.D.), prob. (for Μακ-) in PLond. 5.1904 (vi A. D.).""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""Μεγαρικός""},{""type"":"""",""target"":"""",""text"":""= Μεγαρικός""},{""type"":""ref"",""target"":"""",""text"":""Μέγαρα""},{""type"":"""",""target"":"""",""text"":""s.v. Μέγαρα""}]",1,0,0,0,1,1,0,0,0
64397,13,13,n64397,μαγαρ-ίς,,ἡ,,,"[""= μικρὰ σπάθη , Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""μικρὰ σπάθη""},{""type"":"""",""target"":"""",""text"":""= μικρὰ σπάθη""}]",1,0,0,0,1,1,0,0,0
64398,13,14,n64398,μαγαρ-ίσκος,,ὁ,,,"[""= πινακίσκος , Id.; cf.μαργαρίσκος.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""πινακίσκος""},{""type"":"""",""target"":"""",""text"":""= πινακίσκος""}]",1,0,0,0,1,1,0,0,0
64399,13,15,n64399,μάγαρον,,,,,"[""v. μέγαρον IV.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""μέγαρον""},{""type"":"""",""target"":"""",""text"":""v. μέγαρον""}]",1,0,0,0,1,1,0,0,0
64400,13,16,n64400,μᾰγάς,,ἡ,,,"[""bridge of the cithara, Ptol. Harm. 1.8 , 2.16 , Philostr. VS 1.7.1 , 1.21.3 , Hsch.""]","[""bridge of the cithara""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64401,13,17,n64401,μαγγάνα,,ἡ,,,"[""wine-cask, Suid.""]","[""wine-cask""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64402,13,18,n64402,μαγγᾰν-άριος,,ὁ,,,"[""conjurer, Rhetor. in Cat. Cod. Astr. 8 ( 4 ). 213 , POxy. 1050.19 (ii/iii A.D.)."",""mechanical engineer, Papp. 1024.14 , al.""]","[""conjurer"",""Cat. Cod. Astr."",""mechanical engineer""]",[],[],[],{},[],1,1,0,0,0,2,3,0,0
64403,13,19,n64403,μαγγᾰν-εία,,ἡ,,,"[""trickery, esp. of magical arts, Pl. Lg. 908d ;μαγγανεῖαι καὶ ἐπῳδαί ib. 933a ; περίαπτα καὶ μ. Ph. 2.267 , Gal. 11.792 ; τῆς Κίρκης ἡ μ. Them. Or. 26.330b , cf. Jul. Gal. 340a ;μ. μαγειρικαί, of meretricious cookery, Ath. 1.9c .""]","[""trickery""]",[],"[{""biblio"":"""",""quote"":""περίαπτα καὶ μ.""},{""biblio"":""Ph. | 2.267"",""quote"":""περίαπτα καὶ μ. Ph. 2.267""},{""biblio"":"""",""quote"":""τῆς Κίρκης ἡ μ.""},{""biblio"":""Them. | Or. | 26.330b"",""quote"":""τῆς Κίρκης ἡ μ. Them. Or. 26.330b""}]","[""Ph. | 2.267"",""Them. | Or. | 26.330b""]",{},[],1,1,0,1,0,1,1,0,4
64404,13,20,n64404,μαγγᾰ́ν-ευμα,,τό,,,"[""trickery, in pl., Pl. Grg. 484a , Lg. 933c ;φάρμακα καὶ μ. quack remedies, Max.Tyr. 23.3 ; of women,meretricious arts, Plu. Ant. 25 .""]","[""trickery"",""quack remedies"",""meretricious arts""]",[],[],[],{},[],1,1,0,0,0,1,3,0,0
64405,13,21,n64405,μαγγᾰν-ευτήριον,,τό,,,"[""haunt of impostors, Them. Or. 5.70b .""]","[""haunt of impostors""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64406,13,22,n64406,μαγγᾰν-ευτής,,ὁ,,,"[""impostor, quack, Suid. , Phot.""]","[""impostor, quack""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64407,13,23,n64407,μαγγᾰν-ευτικός,,,,,"[""fit for trickery, etc.;ἡ -κή(sc.τέχνη),magical art, Poll. 7.209 .""]","[""fit for trickery"",""magical art""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
64408,13,24,n64408,μαγγᾰν-εύτρια,,ἡ,,,"[""s.v. βαμβακεύτρια .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""βαμβακεύτρια""},{""type"":"""",""target"":"""",""text"":""s.v. βαμβακεύτρια""}]",1,0,0,0,1,1,0,0,0
64409,13,25,n64409,μαγγᾰν-εύω,,,,,"[""use charms or philtres, of Circe, Ar. Pl. 310 : metaph.,play tricks, D. 25.80 , Jul. Gal. 340a ;μ. πρὸς τὰς θεάς use superstitious means to propitiate the goddesses, Plb. 15.29.9 ; μ. ἐπί τινα Luc. DDeor. 2.1 ,Bis Acc. 21 : c. acc. cogn.,μ. ἀπάτην contrive means for cheating, Ach.Tat. 2.38 ."",""c. acc.,trick out, dress artificially, of cooks, τὰ σιτία καὶ τὰ ὄψα μ. καὶ φαρμάττειν Plu. 2.126a .""]","[""use charms"",""philtres"",""play tricks"",""use superstitious means"",""Bis Acc."",""contrive means for"",""trick out, dress artificially""]","[""μάγγανον""]","[{""biblio"":"""",""quote"":""μ. ἐπί τινα""},{""biblio"":""Luc. | DDeor. | 2.1"",""quote"":""μ. ἐπί τινα Luc. DDeor. 2.1""},{""biblio"":"""",""quote"":""τὰ σιτία καὶ τὰ ὄψα μ. καὶ φαρμάττειν""},{""biblio"":""Plu. | 2.126a"",""quote"":""τὰ σιτία καὶ τὰ ὄψα μ. καὶ φαρμάττειν Plu. 2.126a""}]","[""Luc. | DDeor. | 2.1"",""Plu. | 2.126a""]",{},[],1,1,1,1,0,2,7,1,4
64410,13,26,n64410,μάγγᾰν-ον,,τό,,,"[""means for charming or bewitching others,philtre, Heraclit. All. 28 , Hsch."",""μ. πολεμικόν,=Lat.ballista, tormentum, Gloss."",""block of a pulley, Hero Bel. 84.12 , PLond. 3.1164h8 (iii A.D.)."",""= βάλανος 11.4 , Sch. Ar. V. 155 , Av. 1159 , Ec. 361 ."",""= γάγγαμον ,hunting-net, Hsch.""]","[""means for charming"",""bewitching"",""philtre"",""ballista, tormentum,"",""block of a pulley"",""hunting-net""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""βάλανος""},{""type"":"""",""target"":"""",""text"":""= βάλανος""},{""type"":""ref"",""target"":"""",""text"":""γάγγαμον""},{""type"":"""",""target"":"""",""text"":""= γάγγαμον""}]",1,1,0,0,1,5,6,0,0
64411,13,27,n64411,μαγδᾰλιά,,ἡ,,,"[""μαγδᾰλιά,ἡ, later form of ἀπομαγδαλιά, Gal. 19.119 , cf. Damocr. ap.eund. 13.823 , Cass.Fel. 66 , Sch. Ar. Eq. 412 :μαγδαλέα, Hippiatr. 62 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
64412,13,28,n64412,μάγδωλος,,ὁ,1071,,"[""watch-tower, BGU 1550 ( Ptol. ), PTheb.Bank 1i16 (ii B. C.), Meyer Ostr. 40 (i A. D.), PFay. 38.5 (iii/iv A. D.), Hsch. : also μαγδώλ, gen. τοῦ μαγδῶλος PHamb. 62.8 (ii A. D.). (Hebr.migdol; place-name in LXX Nu. 33.7 , cf.Μαγδωλός, a town in Egypt, Hecat. 317 J. ; also Μαγδῶλα Μίρη PAmh. 2.87 (ii A. D.), etc.)""]","[""watch-tower"",""migdol""]",[],"[{""biblio"":"""",""quote"":""τοῦ μαγδῶλος""},{""biblio"":""PHamb. | 62.8"",""quote"":""τοῦ μαγδῶλος PHamb. 62.8""},{""biblio"":"""",""quote"":""Μίρη""},{""biblio"":""PAmh. | 2.87"",""quote"":""Μίρη PAmh. 2.87""}]","[""PAmh. | 2.87"",""PHamb. | 62.8""]",{},[],1,1,0,1,0,1,2,0,4
64413,13,29,n64413,μαγδωλο-φῠλᾰκία,,ἡ,1071,,"[""manning of the watch-tower, dub. in PLond. 3.1235.12 (ii A. D.), PRyl. 191.5 , 8 (ii A. D.).""]","[""manning of the watch-tower""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64414,13,30,n64414,μαγδωλο-φύλαξ,,ὁ,1071,,"[""guard of the watch-tower, PFay. 108.13 (ii A. D.), PTeb. 353.9 (ii A. D.), PLond. 3.844.5 (ii A. D.).""]","[""guard of the watch-tower,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
64415,13,31,n64415,μᾰγεία,,ἡ,1071,,"[""theology of the Magians, μ. ἡ Ζωροάστρου Pl. Alc. 1.122a ."",""magic, Thphr. HP 9.15.7 (pl.), Act.Ap. 8.11 (pl.), PMag.Berol. 1.127 , etc.;τὴν γοητικὴν μ. οὐδ' ἔγνωσαν [οἱ μάγοι] Arist. Fr. 36 .""]","[""theology of the Magians"",""magic""]",[],"[{""biblio"":"""",""quote"":""μ. ἡ Ζωροάστρου""},{""biblio"":""Pl. | Alc. | 1.122a"",""quote"":""μ. ἡ Ζωροάστρου Pl. Alc. 1.122a""}]","[""Pl. | Alc. | 1.122a""]",{},[],1,1,0,1,0,2,2,0,2
64416,13,32,n64416,μᾰγεῖον,,τό,1071,,"[""= ἐκμαγεῖον , Longin. 32.5 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἐκμαγεῖον""},{""type"":"""",""target"":"""",""text"":""= ἐκμαγεῖον""}]",1,0,0,0,1,1,0,0,0
64417,13,33,n64417,μᾰγείρ-αινα,,ἡ,1071,,"[""μάγειρος, οὐδεὶς . . μαγείραιναν εἶδε πώποτε Pherecr. 64 .""]",[],[],"[{""biblio"":"""",""quote"":""μάγειρος, οὐδεὶς . . μαγείραιναν εἶδε πώποτε""},{""biblio"":""Pherecr. | 64"",""quote"":""μάγειρος, οὐδεὶς . . μαγείραιναν εἶδε πώποτε Pherecr. 64""}]","[""Pherecr. | 64""]",{},[],1,0,0,1,0,1,0,0,2
64418,13,34,n64418,μᾰγειρ-εία,,ἡ,1071,,"[""= μαγείρευμα , Cato ap.Fronton. p.223 N.(pl.), Hdn. Epim. 19 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""μαγείρευμα""},{""type"":"""",""target"":"""",""text"":""= μαγείρευμα""}]",1,0,0,0,1,1,0,0,0
64419,13,35,n64419,μᾰγειρ-εῖον,,τό,1071,,"[""butcher's shop, cook-shop, Arist. HA 629a33 , Mir. 833a3 , Babr. 79.1 ."",""place where food is cooked, kitchen, IG 22.1301 (iii B. C.), PCair.Zen. 6.55 (iii B.C.), PSI 6.669.6 (iii B.C.), LXX Ez. 46.23 ,Explor.Arch. de Délos 11.262 , Dsc. Eup. 1.34 , Gal. 6.721 ."",""pl.,butchers'or cooks' quarter of Athens, Antiph. 203 , Thphr. Char. 6.9 . (Written μαγειρεῖον IG, PCair.Zen. ll. cc.,μαγιρῖον PSI l.c.,μαγιρέον Explor.Arch. de Délos l. c.)""]","[""butcher's shop, cook-shop"",""place where food is cooked, kitchen,"",""Explor.Arch. de Délos"",""butchers'"",""cooks' quarter"",""IG,"",""Explor.Arch. de Délos""]",[],[],[],{},[],1,1,0,0,0,3,7,0,0
64420,13,36,n64420,μᾰγείρ-ευμα,,τό,1071,,"[""that which is cooked, food, Hsch. s.v. ὄψα (pl.), Eust. 1402.16 .""]","[""that which is cooked, food""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ὄψα""},{""type"":"""",""target"":"""",""text"":""s.v. ὄψα""}]",1,1,0,0,1,1,1,0,0
64421,13,37,n64421,μᾰγειρ-ευτικός,,,1071,,"[""= μαγειρικός ,Proll. Hermog.in Rh. 6.52 W.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""μαγειρικός""},{""type"":"""",""target"":"""",""text"":""= μαγειρικός""}]",1,0,0,0,1,1,0,0,0
64422,13,38,n64422,μᾰγειρ-εύω,,,1071,,"[""to be a cook, cook meat, Thphr. Char. 6.5 , Plu. 2.704a , Porph. Abst. 3.18 : c. acc., μ. τὰ ἱερεῖα Ath. 4.173d , cf. Chor. in Reu.Phil. 1.232 :— Pass. ,τὰ μαγειρευόμενα ὄσπρια Sch. Ar. Pl. 1207 ."",""to be a butcher, Babr. 122.16 ."",""metaph.,butcher, massacre, LXX La. 2.21 .""]","[""to be a cook, cook meat"",""to be a butcher"",""butcher, massacre""]",[],"[{""biblio"":"""",""quote"":""μ. τὰ ἱερεῖα""},{""biblio"":""Ath. | 4.173d"",""quote"":""μ. τὰ ἱερεῖα Ath. 4.173d""}]","[""Ath. | 4.173d""]",{},[],1,1,0,1,0,3,3,0,2
