global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
23161,4,11,n23161,δαγόμενον:,,,,,"[""δαγόμενον: ἐρρωμένον,Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23162,4,12,n23162,δᾱγύς,,ἡ,,,"[""wax doll,used in magic rites,puppet, Theoc. 2.110 .""]","[""wax doll,"",""puppet,""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
23163,4,13,n23163,δαδαίνω,,,,,"[""= δανδαίνω , Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δανδαίνω""},{""type"":"""",""target"":"""",""text"":""= δανδαίνω""}]",1,0,0,0,1,1,0,0,0
23164,4,14,n23164,Δᾳδᾱφόριος,,ὁ,,,"[""Δᾳδᾱφόριος,ὁ(sc.μήν), name of a month at Delphi, SIG 729.1 , etc.:""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23165,4,15,n23165,γωνι-φόρια,,τά,,,"[""torchlight festival held in this month, Michel 995 D 4 .""]","[""torchlight festival held in this month,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23166,4,16,n23166,δᾳδηφόρος,,,,,"[""torch-bearing,epith. of κόρη, App.Anth. 1.266c (Eleusis).""]","[""torch-bearing,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23167,4,17,n23167,δᾴδ-ινος,,,,,"[""of pine wood, Gal. 19.738 , Aët. 3.141 .""]","[""of pine wood,""]","[""δᾴς""]",[],[],{},[],1,1,1,0,0,1,1,1,0
23168,4,18,n23168,δᾳδ-ίον,,τό,,,"[""splinter of pine wood, Dsc. 1.69 , 2.73 ;little torch, Iamb. Protr. 21 .ις', Procop. Goth. 2.20 , Poll. 10.111 ; used of firewood, Ar. Eq. 921 ."",""dilator(cf. δαί̈ς 4 ), Hp. Mul. 1.13 , 2.133 .""]","[""splinter of pine wood,"",""little torch,"",""firewood,"",""dilator""]",[],"[{""biblio"":"""",""quote"":""δαί̈ς""},{""biblio"":""4"",""quote"":""δαί̈ς 4""}]","[""4""]",{},[],1,1,0,1,0,2,4,0,2
23169,4,19,n23169,δᾳδ-ίς,,ἡ,,,"[""a torch-feast, Luc. Alex. 39 .""]","[""a torch-feast,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23170,4,20,n23170,δᾳδοκοπέω,,,,,"[""cut out the resin-glut from it, Thphr. CP 5.16.2 ( Pass. ).""]","[""cut out the resin-glut""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23171,4,21,n23171,δᾳδόομαι,,,,,"[""become afflicted with resin-glut, Thphr. CP 5.11.3 .""]","[""become afflicted with resin-glut,""]","[""δᾴς""]",[],[],{},[],1,1,1,0,0,1,1,1,0
23172,4,22,n23172,δᾳδουργ-έω,,,,,"[""= δᾳδοκοπέω , Thphr. CP 5.16.2 :— Pass. , Id. HP 4.16.1 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δᾳδοκοπέω""},{""type"":"""",""target"":"""",""text"":""= δᾳδοκοπέω""}]",1,0,0,0,1,1,0,0,0
23173,4,23,n23173,δᾳδουργ-ός,,ὁ,,,"[""one who cuts pines for torches,ib. 3.9.3 .""]","[""one who cuts pines for torches,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23174,4,24,n23174,δᾳδουχ-έω,,,,,"[""carry a torch,esp. in pageants, E. Tr. 343 , Luc. Cat. 22 ."",""hold the office of δᾳδοῦχος 1.1 , IG 2.1413 , 1414 ."",""c. acc.,celebrate, τὰ μυστήρια Them. Or. 5.71a :— Med. , γόον οὐχ ὑμέναιον ἐδᾳδουχήσατο Epigr.Gr. 413 :— Pass. ,to be illuminated, Socr.Rhod. 1 .""]","[""carry a torch,"",""hold the office of"",""celebrate,"",""to be illuminated,""]",[],"[{""biblio"":"""",""quote"":""δᾳδοῦχος""},{""biblio"":""1.1"",""quote"":""δᾳδοῦχος 1.1""},{""biblio"":"""",""quote"":""τὰ μυστήρια""},{""biblio"":""Them. | Or. | 5.71a"",""quote"":""τὰ μυστήρια Them. Or. 5.71a""},{""biblio"":"""",""quote"":""γόον οὐχ ὑμέναιον ἐδᾳδουχήσατο""},{""biblio"":""Epigr.Gr. | 413"",""quote"":""γόον οὐχ ὑμέναιον ἐδᾳδουχήσατο Epigr.Gr. 413""}]","[""1.1"",""Epigr.Gr. | 413"",""Them. | Or. | 5.71a""]",{},[],1,1,0,1,0,3,4,0,6
23175,4,25,n23175,δᾳδουχ-ία,,ἡ,,,"[""torch-bearing, LXX 2 Ma. 4.22 , Plu. 2.621c , Luc. Alex. 38 .""]","[""torch-bearing,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23176,4,26,n23176,δᾳδούχ-ιον,,τό,,,"[""office of the δᾳδοῦχος, IG 12.6.99 (prob.).""]","[""office of the""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23177,4,27,n23177,δᾴδουχ-ος,,ὁ,,,"[""torch-bearer, App. BC 2.17 : but usu. of the holder of a hereditary office at the mysteries of the Eleusinian Demeter, X. HG 6.3.3 , Arist. Rh. 1405a20 , IG 12.76.25 , SIG 2587.305 ; δ. Κόρης IG 3.172.9 ."",""metaph., δᾳδοῦχοι τῆς σοφίας Plu. 2.10e ."",""of the Sun, Cleanth.Stoic. 1.123 ."",""torch-stand, candelabrum, CIG 4647 (Bostra): also in Lacon. form δᾳδῶχορ, Hsch.""]","[""torch-bearer,"",""torch-stand, candelabrum""]","[""ἔχω""]","[{""biblio"":"""",""quote"":""δ. Κόρης""},{""biblio"":""IG | 3.172.9"",""quote"":""δ. Κόρης IG 3.172.9""},{""biblio"":"""",""quote"":""δᾳδοῦχοι τῆς σοφίας""},{""biblio"":""Plu. | 2.10e"",""quote"":""δᾳδοῦχοι τῆς σοφίας Plu. 2.10e""}]","[""IG | 3.172.9"",""Plu. | 2.10e""]",{},[],1,1,1,1,0,4,2,1,4
23178,4,28,n23178,δᾳδο-φορέω,,,365,,"[""carry torches, Luc. Peregr. 36 ."",""produce δαί̈ς, Thphr. HP 9.2.8 .""]","[""carry torches,"",""produce""]",[],[],[],{},[],1,1,0,0,0,2,2,0,0
23179,4,29,n23179,δᾳδο-φόρος,,,365,,"[""torch-bearing, Ἑκάτα B. Fr. 23.1 .""]","[""torch-bearing,""]",[],"[{""biblio"":"""",""quote"":""Ἑκάτα""},{""biblio"":""B. | Fr. | 23.1"",""quote"":""Ἑκάτα B. Fr. 23.1""}]","[""B. | Fr. | 23.1""]",{},[],1,1,0,1,0,1,1,0,2
23180,4,30,n23180,δαδύσσομαι,,,365,,"[""to be distracted, ἐν ὅσσῳ δέει δαδύσσεσθε Sophr. 117 .""]","[""to be distracted,""]",[],"[{""biblio"":"""",""quote"":""ἐν ὅσσῳ δέει δαδύσσεσθε""},{""biblio"":""Sophr. | 117"",""quote"":""ἐν ὅσσῳ δέει δαδύσσεσθε Sophr. 117""}]","[""Sophr. | 117""]",{},[],1,1,0,1,0,1,1,0,2
23181,4,31,n23181,δᾳδ-ώδης,,,365,,"[""resinous, Thphr. HP 3.9.7 , 9.2.5 ( Comp. ), Plu. 2.648d .""]","[""resinous,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23182,4,32,n23182,δᾴδ-ωσις,,ἡ,365,,"[""the disease of resin-glut, Thphr. CP 5.11.3 .""]","[""the disease of resin-glut,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23183,4,33,n23183,δαεγώ:,,,365,,"[""δαεγώ: οἶδα, ἐπίσταμαι, Hsch. δαεινόν: κλαύσιμον,Id. (leg.καυσ-).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23184,4,34,n23184,Δάειρα,,ἡ,365,,"[""Knowing one,epith. of Persephone at Athens, Pherecyd. 45 J. , Lyc. 710 , IG 2.741 Ab 2 :Δαῖρα, A. Fr. 277 , IG 22.1358.12 :—δαειρίτης, ου,ὁ,her priest, Poll. 1.35 .""]","[""Knowing one,"",""her priest,""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
23185,4,35,n23185,δαείω,,,365,,"[""v. Δάω.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""Δάω.""},{""type"":"""",""target"":"""",""text"":""v. Δάω.""}]",1,0,0,0,1,1,0,0,0
23186,4,36,n23186,δαελός,,,365,,"[""= δῆλος , Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δῆλος""},{""type"":"""",""target"":"""",""text"":""= δῆλος""}]",1,0,0,0,1,1,0,0,0
23187,4,37,n23187,δᾰερός,,,365,,"[""hot,cj. in Emp. 90 ; also,black,or burnt, Hsch.""]","[""hot,"",""black,"",""burnt,""]",[],[],[],{},[],1,1,0,0,0,1,3,0,0
23188,4,38,n23188,δαηθμόν:,,,365,,"[""δαηθμόν: ἐμπρησμόν, Hsch. δαήμεναι: ἔμπειροι γυναῖκες,Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23189,4,39,n23189,δαημ-οσύνη,,ἡ,365,,"[""skill, knowledge, A.R. 2.175 (pl.), 4.1273 , Orph. A. 728 (pl.), Them. Or. 33.366a .""]","[""skill, knowledge,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23190,4,40,n23190,δαήμ-ων,Adv.,,365,,"[""knowing, experienced in a thing, τέκτονος ἐν παλάμῃσι δαήμονος Il. 15.411 ; ἐν πάντεσς' ἔργοισι δαήμονα 23.671 : c. gen. rei, δαήμονι φωτὶ ἐί̈σκω ἄθλων Od. 8.159 , cf. Democr. 197 : c.inf., κοσμῆσαι δ. knowing best how to . ., Arr. An. 7.28.2 ; χρήματα φυλάττειν δ. Them. Or. 2.25c : Comp. -έστερος Eun. VS p.499B. , Procop. Arc.Praef. : Sup. -έστατος X. Cyr. 1.2.12 , Agath. 5.6 .Adv. Sup. -έστατα Id. 3.25 .""]","[""knowing, experienced in"",""knowing best how to . .,""]","[""δαῆναι""]","[{""biblio"":"""",""quote"":""τέκτονος ἐν παλάμῃσι δαήμονος""},{""biblio"":""Il. | 15.411"",""quote"":""τέκτονος ἐν παλάμῃσι δαήμονος Il. 15.411""},{""biblio"":"""",""quote"":""ἐν πάντεσς' ἔργοισι δαήμονα""},{""biblio"":""23.671"",""quote"":""ἐν πάντεσς' ἔργοισι δαήμονα 23.671""},{""biblio"":"""",""quote"":""δαήμονι φωτὶ ἐί̈σκω ἄθλων""},{""biblio"":""Od. | 8.159"",""quote"":""δαήμονι φωτὶ ἐί̈σκω ἄθλων Od. 8.159""},{""biblio"":"""",""quote"":""κοσμῆσαι δ.""},{""biblio"":""Arr. | An. | 7.28.2"",""quote"":""κοσμῆσαι δ. knowing best how to . ., Arr. An. 7.28.2""},{""biblio"":"""",""quote"":""χρήματα φυλάττειν δ.""},{""biblio"":""Them. | Or. | 2.25c"",""quote"":""χρήματα φυλάττειν δ. Them. Or. 2.25c""},{""biblio"":"""",""quote"":""-έστερος""},{""biblio"":""Eun. | VS | p.499B."",""quote"":""-έστερος Eun. VS p.499B.""},{""biblio"":"""",""quote"":""-έστατος""},{""biblio"":""X. | Cyr. | 1.2.12"",""quote"":""-έστατος X. Cyr. 1.2.12""},{""biblio"":"""",""quote"":""-έστατα""},{""biblio"":""Id. | 3.25"",""quote"":""-έστατα Id. 3.25""}]","[""23.671"",""Arr. | An. | 7.28.2"",""Eun. | VS | p.499B."",""Id. | 3.25"",""Il. | 15.411"",""Od. | 8.159"",""Them. | Or. | 2.25c"",""X. | Cyr. | 1.2.12""]",{},[],1,1,1,1,0,1,2,1,16
23191,4,41,n23191,δαῆναι,,,365,,"[""v. Δάω.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""Δάω.""},{""type"":"""",""target"":"""",""text"":""v. Δάω.""}]",1,0,0,0,1,1,0,0,0
23192,4,42,n23192,δᾱήρ,,ὁ,365,,"[""Aus Lydien 116 :—husband's brother, brother-in-law: gen. pl. as disyll., δαέρων ἢ γαλόων Il. 24.769 . (Cf. Skt.devár-,Lith. gen. sg.dieve[rtilde]s,Slav.děver[icaron],Lat.lēvir.)""]","[""Aus Lydien"",""husband's brother, brother-in-law"",""devár-,"",""dieve[rtilde]s,"",""děver[icaron],"",""lēvir.""]",[],"[{""biblio"":"""",""quote"":""δαέρων ἢ γαλόων""},{""biblio"":""Il. | 24.769"",""quote"":""δαέρων ἢ γαλόων Il. 24.769""}]","[""Il. | 24.769""]",{},[],1,1,0,1,0,1,6,0,2
23193,4,43,n23193,δαηρόν:,,,365,,"[""δαηρόν: θερμόν, λαμπρόν, καυματηρόν, EM 244.42 , cf. Hsch. ; perh.to be read in Emp. 90 , cf.δαερός.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23194,4,44,n23194,δάης:,,ἡ,365,,"[""learning, understanding, δ. καὶ ἐμπειρία EM 250.53 .""]","[""learning, understanding,""]",[],"[{""biblio"":"""",""quote"":""δ. καὶ ἐμπειρία""},{""biblio"":""EM | 250.53"",""quote"":""δ. καὶ ἐμπειρία EM 250.53""}]","[""EM | 250.53""]",{},[],1,1,0,1,0,1,1,0,2
23195,4,45,n23195,δάθεα:,,,365,,"[""δάθεα: ἅρπη, φρεάτια( Tarent. ), Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23196,4,46,n23196,δαί,,,365,,"[""τίς δ. ὅμιλος ὅδ' ἔπλετο; Od. 1.225 ; ποῦ δ. νηῦς ἕστηκε; 24.299 , cf. A.D. Synt. 78.2 (but wrongly read by Aristarch. for δ' αἱ Il. 10.408 ): freq. in Com., τί δ. σὺ . . πεποίηκας; Ar. Eq. 351 ; mostly in a separate clause, τίδ.; what? how? Pherecr. 93 , Ar. Eq. 171 , al.; τί δ. σύ; Id. Av. 136 ; πῶς δ.; Id. V. 1212 ; dub. l. in A. Pr. 933 , Ch. 900 , S. Ant. 318 , but prob. to be read E. Med. 1012 , Ion 275 , al.: freq. in codd. of Pl. , but prob. f.l. for δέ , as in Ar. Ach. 912 .""]","[""what? how?""]",[],"[{""biblio"":"""",""quote"":""τίς δ. ὅμιλος ὅδ' ἔπλετο;""},{""biblio"":""Od. | 1.225"",""quote"":""τίς δ. ὅμιλος ὅδ' ἔπλετο; Od. 1.225""},{""biblio"":"""",""quote"":""ποῦ δ. νηῦς ἕστηκε;""},{""biblio"":""24.299"",""quote"":""ποῦ δ. νηῦς ἕστηκε; 24.299""},{""biblio"":"""",""quote"":""δ' αἱ""},{""biblio"":""Il. | 10.408"",""quote"":""δ' αἱ Il. 10.408""},{""biblio"":"""",""quote"":""τί δ. σὺ . . πεποίηκας;""},{""biblio"":""Ar. | Eq. | 351"",""quote"":""τί δ. σὺ . . πεποίηκας; Ar. Eq. 351""},{""biblio"":"""",""quote"":""τίδ.;""},{""biblio"":""Pherecr. | 93"",""quote"":""τίδ.; what? how? Pherecr. 93""},{""biblio"":"""",""quote"":""τί δ. σύ;""},{""biblio"":""Id. | Av. | 136"",""quote"":""τί δ. σύ; Id. Av. 136""},{""biblio"":"""",""quote"":""πῶς δ.;""},{""biblio"":""Id. | V. | 1212"",""quote"":""πῶς δ.; Id. V. 1212""}]","[""24.299"",""Ar. | Eq. | 351"",""Id. | Av. | 136"",""Id. | V. | 1212"",""Il. | 10.408"",""Od. | 1.225"",""Pherecr. | 93""]",{},"[{""type"":""ref"",""target"":"""",""text"":""δέ""},{""type"":"""",""target"":"""",""text"":""f.l. for δέ""}]",1,1,0,1,1,1,1,0,14
23197,4,47,n23197,δᾰϊ,,,365,,"[""δᾰϊ [ῐ], Ep. dat. of δαί̈ς.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
23198,4,48,n23198,δαϊλμός,,ὁ,365,,"[""division, parlition, EM 613.45 .""]","[""division, parlition,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23199,4,49,n23199,δαιδᾰλέοδμος,,,365,,"[""with artificial fragrance, μύρα Emp. 128.5 .""]","[""with artificial fragrance,""]",[],"[{""biblio"":"""",""quote"":""μύρα""},{""biblio"":""Emp. | 128.5"",""quote"":""μύρα Emp. 128.5""}]","[""Emp. | 128.5""]",{},[],1,1,0,1,0,1,1,0,2
23200,4,50,n23200,δαιδάλ-εος,,,365,,"[""cunningly or curiously wrought,in Hom.always of metal or wood,ζωστήρ, θώρηξ, σάκος, θρόνος, Il. 4.135 , 8.195 , 19.380 , Od. 1.131 ; λάρναξ Simon. 37.1 , B. 5.140 ; also of embroidery, Hes. Th. 575 , E. Hec. 470 (lyr.), Theopomp.Com. 33 ."",""of natural objects,dappled, spotted,etc., of fish, Alex. 17 ; of deer, Nonn. D. 5.391 ;shot with light, sheeny, Opp. C. 1.218 ."",""cunning, χείρ Pl. Epigr. 22 : Ἥφαιστος AP 9.755 .""]","[""cunningly"",""curiously wrought,"",""dappled, spotted,"",""shot with light, sheeny,"",""cunning,""]","[""δαιδάλλω""]","[{""biblio"":"""",""quote"":""λάρναξ""},{""biblio"":""Simon. | 37.1"",""quote"":""λάρναξ Simon. 37.1""},{""biblio"":"""",""quote"":""χείρ""},{""biblio"":""Pl. | Epigr. | 22"",""quote"":""χείρ Pl. Epigr. 22""},{""biblio"":"""",""quote"":""Ἥφαιστος""},{""biblio"":""AP | 9.755"",""quote"":""Ἥφαιστος AP 9.755""}]","[""AP | 9.755"",""Pl. | Epigr. | 22"",""Simon. | 37.1""]",{},[],1,1,1,1,0,3,5,1,6
23201,4,51,n23201,δαιδαλ-εύομαι,,,365,,"[""= δαιδάλλω , Ph. 1.666 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δαιδάλλω""},{""type"":"""",""target"":"""",""text"":""= δαιδάλλω""}]",1,0,0,0,1,1,0,0,0
23202,4,52,n23202,δαιδαλ-εύτρια,,ἡ,365,,"[""skilful workwoman, Lyc. 578 .""]","[""skilful workwoman,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23203,4,53,n23203,δαιδάλλω,,,365,,"[""work cunningly, embellish, σάκος . . πάντοσε δαιδάλλων Il. 18.479 ; λέχος ἔξεον . . δαιδάλλων χρυσῷ τε καὶ ἀργύρῳ ἠδ' ἐλέφαντι Od. 23.200 ; of a painter or sculptor, Opp. C. 1.335 , IG 14.967 :— Pass. , to be spotted, marked, σφραγῖσι Opp. C. 1.324 ."",""metaph., δ. πόλιν εὐανορίαισι Pi. O. 5.21 ; δ. ἔπεσιν Id. Parth. 2.32 :— Pass. , δεδαιδαλμένοι ψεύδεσι μῦθοι Id. O. 1.29 ;πλοῦτος ἀρεταῖς δεδ.ib. 2.53 ; [μέλη] δαιδαλθέντ' ἀοιδαῖς Id. N. 11.18 .""]","[""work cunningly, embellish,"",""painter"",""sculptor,"",""spotted, marked,""]",[],"[{""biblio"":"""",""quote"":""σάκος . . πάντοσε δαιδάλλων""},{""biblio"":""Il. | 18.479"",""quote"":""σάκος . . πάντοσε δαιδάλλων Il. 18.479""},{""biblio"":"""",""quote"":""λέχος ἔξεον . . δαιδάλλων χρυσῷ τε καὶ ἀργύρῳ ἠδ' ἐλέφαντι""},{""biblio"":""Od. | 23.200"",""quote"":""λέχος ἔξεον . . δαιδάλλων χρυσῷ τε καὶ ἀργύρῳ ἠδ' ἐλέφαντι Od. 23.200""},{""biblio"":"""",""quote"":""σφραγῖσι""},{""biblio"":""Opp. | C. | 1.324"",""quote"":""σφραγῖσι Opp. C. 1.324""},{""biblio"":"""",""quote"":""δ. πόλιν εὐανορίαισι""},{""biblio"":""Pi. | O. | 5.21"",""quote"":""δ. πόλιν εὐανορίαισι Pi. O. 5.21""},{""biblio"":"""",""quote"":""δ. ἔπεσιν""},{""biblio"":""Id. | Parth. | 2.32"",""quote"":""δ. ἔπεσιν Id. Parth. 2.32""},{""biblio"":"""",""quote"":""δεδαιδαλμένοι ψεύδεσι μῦθοι""},{""biblio"":""Id. | O. | 1.29"",""quote"":""δεδαιδαλμένοι ψεύδεσι μῦθοι Id. O. 1.29""},{""biblio"":"""",""quote"":""[μέλη] δαιδαλθέντ' ἀοιδαῖς""},{""biblio"":""Id. | N. | 11.18"",""quote"":""[μέλη] δαιδαλθέντ' ἀοιδαῖς Id. N. 11.18""}]","[""Id. | N. | 11.18"",""Id. | O. | 1.29"",""Id. | Parth. | 2.32"",""Il. | 18.479"",""Od. | 23.200"",""Opp. | C. | 1.324"",""Pi. | O. | 5.21""]",{},[],1,1,0,1,0,2,4,0,14
23204,4,54,n23204,δαίδαλ-μα,,τό,365,,"[""work of art, θεῶν Theoc. 1.32 , cf. Luc. Am. 13 ; τὰ τῆς οἰκοδομίας δ. Agath. 2.15 .""]","[""work of art,""]",[],"[{""biblio"":"""",""quote"":""θεῶν""},{""biblio"":""Theoc. | 1.32"",""quote"":""θεῶν Theoc. 1.32""},{""biblio"":"""",""quote"":""τὰ τῆς οἰκοδομίας δ.""},{""biblio"":""Agath. | 2.15"",""quote"":""τὰ τῆς οἰκοδομίας δ. Agath. 2.15""}]","[""Agath. | 2.15"",""Theoc. | 1.32""]",{},[],1,1,0,1,0,1,1,0,4
23205,4,55,n23205,δαιδαλ-όεις,,,365,,"[""= δαιδάλεος, τεύχεα Q.S. 1.141 ; βρέτας χρυσῷ δ. AP 9.332 (Nossis).""]",[],[],"[{""biblio"":"""",""quote"":""βρέτας χρυσῷ δ.""},{""biblio"":""AP | 9.332"",""quote"":""βρέτας χρυσῷ δ. AP 9.332""}]","[""AP | 9.332""]",{},"[{""type"":""ref"",""target"":"""",""text"":""δαιδάλεος, τεύχεα""},{""type"":"""",""target"":"""",""text"":""= δαιδάλεος, τεύχεα""}]",1,0,0,1,1,1,0,0,2
23206,4,56,n23206,δαίδαλ-ος,Subst.,ὁ,365,,"[""cunningly or curiously wrought, μάχαιρα Pi. N. 4.59 ( Did. ,Δαιδάλου codd.); πέπλος A. Eu. 635 : in Hom. only neut. as Subst.,ὃς χερσὶν ἐπίστατο δαίδαλα πάντα τεύχειν . .to frame all cunning works, Il. 5.60 , al.; τεκτόνων δ. Pi. P. 5.36 , cf. Opp. C. 1.355 : also in sg., Od. 19.227 ."",""spotted, speckled,or perh. rather,sheeny, shot with light,of fish, Opp. C. 1.58 ."",""as pr. n.,Δαίδαλος,ὁ, Daedalus,i. e.the Cunning Worker, the Artist,traditional name for the first sculptor, Il. 18.592 , Pl. Men. 97d : hence δαίδαλα,τά, = statues, Paus. 9.3.2 : also Δαίδαλα,τά,festival of Hera at Argos, ib., Plu. Daed. tit.""]","[""cunningly"",""curiously wrought,"",""cunning works,"",""spotted, speckled,"",""sheeny, shot with light,"",""Daedalus,"",""the Cunning Worker, the Artist,"",""statues,""]",[],"[{""biblio"":"""",""quote"":""μάχαιρα""},{""biblio"":""Pi. | N. | 4.59"",""quote"":""μάχαιρα Pi. N. 4.59""},{""biblio"":"""",""quote"":""πέπλος""},{""biblio"":""A. | Eu. | 635"",""quote"":""πέπλος A. Eu. 635""},{""biblio"":"""",""quote"":""τεκτόνων δ.""},{""biblio"":""Pi. | P. | 5.36"",""quote"":""τεκτόνων δ. Pi. P. 5.36""}]","[""A. | Eu. | 635"",""Pi. | N. | 4.59"",""Pi. | P. | 5.36""]",{},[],1,1,0,1,0,3,8,0,6
23207,4,57,n23207,δαιδαλούργ-ημα,,τό,365,,"[""= δαίδαλμα, δ. χάλκειον Vett. Val. 275 ."",""δαιδαλουργ-ία,ἡ,cunning workmanship, Corp.Herm. 3.3.1 .""]","[""cunning workmanship,""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δαίδαλμα, δ. χάλκειον""},{""type"":"""",""target"":"""",""text"":""= δαίδαλμα, δ. χάλκειον""}]",1,1,0,0,1,2,1,0,0
