global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
61440,12,14,n61440,λᾰβάργῠρος,,,,,"[""taking money,ὡρολογητής Timo 18 .""]","[""taking money""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61441,12,15,n61441,λαββάνω,,,,,"[""= λαμβάνω , Foed.Delph.Pell. 1 B 14 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λαμβάνω""},{""type"":"""",""target"":"""",""text"":""= λαμβάνω""}]",1,0,0,0,1,1,0,0,0
61442,12,16,n61442,λάβδα,,τό,,,"[""the letter λ, Ar. Ec. 920 (Sch.), Eup. 359 (prob.), Pl. Cra. 434c , Arist. HA 514b18 , Callias ap. Ath. 10.453d , Phld. Po. 2 Fr. 42 : the form λάμβδα, Ar. Ec. l.c. cod. R,v.l. in Arist.l.c., etc., is incorrect. (Hebr.lāmedh.)""]","[""the letter"",""lāmedh.""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
61443,12,17,n61443,λαβδᾰκισμός,,ὁ,,,"[""λαβδᾰκισμός,ὁ, (λάβδα) a defect in pronunciation, Quint. Inst. 1.5.32 (pl.), Diom. 453 K.""]",[],"[""λάβδα""]",[],[],{},[],1,0,1,0,0,1,0,1,0
61444,12,18,n61444,λαβδοειδής,,,,,"[""formed like a""]","[""formed like a""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61445,12,19,n61445,Λ,,,,,"[""os hyoïdes, Gal. 18(2).957 , Orib. 25.8.1 ;ῥαφή the suture in the skull between the occiput and sinciput, Gal. UP 9.5 , Ruf. Onom. 133 ; διάγραμμα Theol.Ar. 3 . (λαμβδ-is freq. written in codd. and is v.l. in Gal. UP l. c., Orib. l.c., but λαβδ- Poll. 2.37 , 4.133 .)""]","[""os hyoïdes""]",[],"[{""biblio"":"""",""quote"":""διάγραμμα""},{""biblio"":""Theol.Ar. | 3"",""quote"":""διάγραμμα Theol.Ar. 3""}]","[""Theol.Ar. | 3""]",{},[],1,1,0,1,0,1,1,0,2
61446,12,20,n61446,λάβδωμα,,τό,,,"[""a figure like that of Λ, Iamb. in Nic. p.14 P.""]","[""a figure like that of""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61447,12,21,n61447,λᾰβ-ἡ,,ἡ,,,"[""handle, haft, λάβαν τὼ ξίφεος Alc. 33.2 , cf. D. 27.20 , etc.;λαβαὶ ἀμφίστομοι, of a cup, S. OC 473 , cf. Ar. Pax 1258 ."",""as a pugilistic term,grip, hold,βελτίων οὐκ ἔστιν ἐν μάχαις λ. πώγωνος Alexander Magnusap. Plu. 2.18o b, cf. Plu. Thes. 5 ; ὥσπερ ἀθλητὴς λ. ζητεῖν Id. Fab. 5 : metaph., τὰς λ. τοῦ φαρμάκου Gal. 11.426 ."",""metaph.,handle, occasion, μὴ μεθῇς τὸν ἄνδρ', ἐπειδή σοι λ. δέδωκεν Ar. Eq. 841 ;λ. γὰρ ἐνδέδωκας ib. 847 , cf. Lys. 671 , D. Prooem. 2 ; ὡς ἅπαξ παρέδωκεν λ. Ar. Nu. 551 ; ὥσπερ παλαιστὴς τὴν αὐτὴν λ. πάρεχε Pl. R. 544b ; ὁ λόγος ἡμῖν οἷον λ. ἀποδίδωσιν Id. Lg. 682e ; λ. παραδιδόναι εἰς ἔλεγχον Plu. Cic. 20 ; εἰλημμένος ἣν προσήκει λ. ὑπὸ φιλοσοφίας Id. 2.78b ; εἰλήμμεθα λαβὴν ἄφυκτον Nicoch. 3 D. : so in pl., τὰς ὁμοίας . . λ. λαβεῖν A. Ch. 498 ; εἰς τὰς ὁμοίας λ. ἐλήλυθας Pl. Phdr. 236b ; τὰ μαθήματα φαίη τις ἂν λαβὰς εἶναι φιλοσοφίας Xenocr. ap. Plu. 2.452d , cf. D.L. 4.10 ;ἐν λαβαῖς εἶναι or γενέσθαι to be at grips, of wrestlers, Plu. Eum. 7 , 2.979a ; εἰς λαβὰς ἥκειν Id. Luc. 3 ; of an orator, ἀφύκτους [δεῖ εἶναι] τὰς λ. D.H. Dem. 18 , cf. 20 ;λαβὰς ἀντιλογίας διδόναι opportunities for refutation, Id. Rh. 8.15 ; also in friendly sense, φιλικαὶ λ. Plu. 2.660b ."",""attack of fever, Hp. ap. Gal. 19.116 ."",""taking, accepting, ἐν ἀργύρου λαβῇ A. Supp. 935 ;catching, of a ball, Gal. Parv.Pil. 3 ."",""turn, of a bandage, Id. 10.432 ."",""Anat., in pl.,insertions, attachments of muscles, Id. 18(2).1006 ."",""eye of a needle, Aen.Tact. 18.10 .""]","[""handle, haft"",""grip, hold"",""handle, occasion"",""grips"",""opportunities"",""attack"",""taking, accepting"",""catching"",""turn"",""insertions, attachments"",""eye""]","[""λαβεῖν""]","[{""biblio"":"""",""quote"":""λάβαν τὼ ξίφεος""},{""biblio"":""Alc. | 33.2"",""quote"":""λάβαν τὼ ξίφεος Alc. 33.2""},{""biblio"":"""",""quote"":""ὥσπερ ἀθλητὴς λ. ζητεῖν""},{""biblio"":""Id. | Fab. | 5"",""quote"":""ὥσπερ ἀθλητὴς λ. ζητεῖν Id. Fab. 5""},{""biblio"":"""",""quote"":""τὰς λ. τοῦ φαρμάκου""},{""biblio"":""Gal. | 11.426"",""quote"":""τὰς λ. τοῦ φαρμάκου Gal. 11.426""},{""biblio"":"""",""quote"":""μὴ μεθῇς τὸν ἄνδρ', ἐπειδή σοι λ. δέδωκεν""},{""biblio"":""Ar. | Eq. | 841"",""quote"":""μὴ μεθῇς τὸν ἄνδρ', ἐπειδή σοι λ. δέδωκεν Ar. Eq. 841""},{""biblio"":"""",""quote"":""ὡς ἅπαξ παρέδωκεν λ.""},{""biblio"":""Ar. | Nu. | 551"",""quote"":""ὡς ἅπαξ παρέδωκεν λ. Ar. Nu. 551""},{""biblio"":"""",""quote"":""ὥσπερ παλαιστὴς τὴν αὐτὴν λ. πάρεχε""},{""biblio"":""Pl. | R. | 544b"",""quote"":""ὥσπερ παλαιστὴς τὴν αὐτὴν λ. πάρεχε Pl. R. 544b""},{""biblio"":"""",""quote"":""ὁ λόγος ἡμῖν οἷον λ. ἀποδίδωσιν""},{""biblio"":""Id. | Lg. | 682e"",""quote"":""ὁ λόγος ἡμῖν οἷον λ. ἀποδίδωσιν Id. Lg. 682e""},{""biblio"":"""",""quote"":""λ. παραδιδόναι εἰς ἔλεγχον""},{""biblio"":""Plu. | Cic. | 20"",""quote"":""λ. παραδιδόναι εἰς ἔλεγχον Plu. Cic. 20""},{""biblio"":"""",""quote"":""εἰλημμένος ἣν προσήκει λ. ὑπὸ φιλοσοφίας""},{""biblio"":""Id. | 2.78b"",""quote"":""εἰλημμένος ἣν προσήκει λ. ὑπὸ φιλοσοφίας Id. 2.78b""},{""biblio"":"""",""quote"":""εἰλήμμεθα λαβὴν ἄφυκτον""},{""biblio"":""Nicoch. | 3"",""quote"":""εἰλήμμεθα λαβὴν ἄφυκτον Nicoch. 3""},{""biblio"":"""",""quote"":""τὰς ὁμοίας . . λ. λαβεῖν""},{""biblio"":""A. | Ch. | 498"",""quote"":""τὰς ὁμοίας . . λ. λαβεῖν A. Ch. 498""},{""biblio"":"""",""quote"":""εἰς τὰς ὁμοίας λ. ἐλήλυθας""},{""biblio"":""Pl. | Phdr. | 236b"",""quote"":""εἰς τὰς ὁμοίας λ. ἐλήλυθας Pl. Phdr. 236b""},{""biblio"":"""",""quote"":""τὰ μαθήματα φαίη τις ἂν λαβὰς εἶναι φιλοσοφίας""},{""biblio"":""Xenocr."",""quote"":""τὰ μαθήματα φαίη τις ἂν λαβὰς εἶναι φιλοσοφίας Xenocr.""},{""biblio"":"""",""quote"":""εἰς λαβὰς ἥκειν""},{""biblio"":""Id. | Luc. | 3"",""quote"":""εἰς λαβὰς ἥκειν Id. Luc. 3""},{""biblio"":"""",""quote"":""ἀφύκτους [δεῖ εἶναι] τὰς λ.""},{""biblio"":""D.H. | Dem. | 18"",""quote"":""ἀφύκτους [δεῖ εἶναι] τὰς λ. D.H. Dem. 18""},{""biblio"":"""",""quote"":""φιλικαὶ λ.""},{""biblio"":""Plu. | 2.660b"",""quote"":""φιλικαὶ λ. Plu. 2.660b""},{""biblio"":"""",""quote"":""ἐν ἀργύρου λαβῇ""},{""biblio"":""A. | Supp. | 935"",""quote"":""ἐν ἀργύρου λαβῇ A. Supp. 935""}]","[""A. | Ch. | 498"",""A. | Supp. | 935"",""Alc. | 33.2"",""Ar. | Eq. | 841"",""Ar. | Nu. | 551"",""D.H. | Dem. | 18"",""Gal. | 11.426"",""Id. | 2.78b"",""Id. | Fab. | 5"",""Id. | Lg. | 682e"",""Id. | Luc. | 3"",""Nicoch. | 3"",""Pl. | Phdr. | 236b"",""Pl. | R. | 544b"",""Plu. | 2.660b"",""Plu. | Cic. | 20"",""Xenocr.""]",{},[],1,1,1,1,0,8,11,1,34
61448,12,22,n61448,λᾰβ-ήροις:,,,,,"[""λᾰβ-ήροις: ποτιστηρίοις, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
61449,12,23,n61449,λᾰβ-ίδιον,,τό,,,"[""λαβίς 11 ,pair of tweezers, Dsc. 1.68.7 , Gal. 12.687 , PHolm. 6.11 ."",""Dim. of λαβή 1 , ὑποδέρειν διὰ τοῦ λ. τοῦ σμιλαρίου Leonid. ap. Aët. 6.1 .""]","[""pair of tweezers""]",[],"[{""biblio"":"""",""quote"":""λαβίς""},{""biblio"":""11"",""quote"":""λαβίς 11""},{""biblio"":"""",""quote"":""λαβή""},{""biblio"":""1"",""quote"":""λαβή 1""},{""biblio"":"""",""quote"":""ὑποδέρειν διὰ τοῦ λ. τοῦ σμιλαρίου""},{""biblio"":""Leonid."",""quote"":""ὑποδέρειν διὰ τοῦ λ. τοῦ σμιλαρίου Leonid.""}]","[""1"",""11"",""Leonid.""]",{},[],1,1,0,1,0,2,1,0,6
61450,12,24,n61450,λᾰβ-ῐδόω,,,,,"[""seize with pincers, interpol. in Dsc. Eup. 1.50 .""]","[""seize with pincers""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61451,12,25,n61451,λᾰ́β-ιον,,τό,,,"[""λαβή 1 ,haft, Str. 12.2.10 .""]","[""haft""]",[],"[{""biblio"":"""",""quote"":""λαβή""},{""biblio"":""1"",""quote"":""λαβή 1""}]","[""1""]",{},[],1,1,0,1,0,1,1,0,2
61452,12,26,n61452,λᾰ́β-ιρος:,,,,,"[""λᾰ́β-ιρος: βόθυνος, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
61453,12,27,n61453,λᾰβ-ίς,,ἡ,,,"[""= λαβή ,handle, Gal. 2.704 ;hilt, LXX Jd. 3.22 , EM 594.9 ."",""Act. ,holder, i.e."",""forceps, Hp. Steril. 244 , Hermes 38.282 (cod. Laur.), Apollon. ap. Gal. 12.659 ."",""clamp, clasp, Plb. 6.23.11 ; λ. σιδηραῖ Inscr.Délos 442 B 168 (ii B. C.)."",""tongs or snuffers to trim lamps, LXX Ex. 38.17 ( 37.23 ), Nu. 4.9 ,v.l. in J. AJ 8.3.7 ."",""= πυράγρα , Cyr.""]","[""handle"",""hilt"",""holder"",""forceps"",""clamp, clasp"",""tongs"",""snuffers""]",[],"[{""biblio"":"""",""quote"":""λ. σιδηραῖ""},{""biblio"":""Inscr.Délos | 442"",""quote"":""λ. σιδηραῖ Inscr.Délos 442""}]","[""Inscr.Délos | 442""]",{},"[{""type"":""ref"",""target"":"""",""text"":""λαβή""},{""type"":"""",""target"":"""",""text"":""= λαβή""},{""type"":""ref"",""target"":"""",""text"":""πυράγρα""},{""type"":"""",""target"":"""",""text"":""= πυράγρα""}]",1,1,0,1,1,6,7,0,2
61454,12,28,n61454,λαβρᾰγορ-έω,,,,,"[""talk boldly, brag, Anon. in Rh. 159.2 , 161.34 .""]","[""talk boldly, brag""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61455,12,29,n61455,λαβρᾰγόρ-ης,,ὁ,,,"[""bold, rash talker, braggart, Il. 23.479 .""]","[""bold, rash talker, braggart""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61456,12,30,n61456,λαβράζω,,,,,"[""= λαβρεύομαι , Nic. Al. 160 , Tz. H. 1.743 , Hsch. ; also, = λαβρόομαι , Lyc. 260 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λαβρεύομαι""},{""type"":"""",""target"":"""",""text"":""= λαβρεύομαι""},{""type"":""ref"",""target"":"""",""text"":""λαβρόομαι""},{""type"":"""",""target"":"""",""text"":""= λαβρόομαι""}]",1,0,0,0,1,1,0,0,0
61457,12,31,n61457,λαβράκιον,,τό,,,"[""λαβράκιον[ρᾱ],τό , Dim. of λάβραξ, Antiph. 222.2 , Amphis 35 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
61458,12,32,n61458,λαβράκτης,,ὁ,,,"[""= λαβραγόρης , Pratin.Lyr. 5 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λαβραγόρης""},{""type"":"""",""target"":"""",""text"":""= λαβραγόρης""}]",1,0,0,0,1,1,0,0,0
61459,12,33,n61459,λαβράνιος,,ὁ,,,"[""Cesnola Collection p.550 .""]","[""Cesnola Collection""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61460,12,34,n61460,λάβραξ,,ὁ,,,"[""Labrax lupus, the bass, Alc. 107 , Eup. 150 (pl.), Diph. 66.10 , Arist. HA 567a19 , 591a11 , Ptol.Euerg. 1 J. ; ὁ πάντων ἰχθύων σοφώτατος Ar. Fr. 595 ;λάβρακες Μιλήσιοι, prov. of greedy persons, Apostol. 10.38 , cf. Ar. Eq. 361 .""]","[""Labrax lupus"",""bass""]","[""λάβρος""]","[{""biblio"":"""",""quote"":""ὁ πάντων ἰχθύων σοφώτατος""},{""biblio"":""Ar. | Fr. | 595"",""quote"":""ὁ πάντων ἰχθύων σοφώτατος Ar. Fr. 595""}]","[""Ar. | Fr. | 595""]",{},[],1,1,1,1,0,1,2,1,2
61461,12,35,n61461,λαβρ-εία:,,,,,"[""= ἡ φλυαρία , Zonar.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἡ φλυαρία""},{""type"":"""",""target"":"""",""text"":""= ἡ φλυαρία""}]",1,0,0,0,1,1,0,0,0
61462,12,36,n61462,λαβρ-εύομαι,,,,,"[""talk rashly, brag,τί πάρος λαβρεύεαι; Il. 23.474 ;μύθοις λαβρεύεαι ib. 478 ."",""λαβρεύονται: ῥέουσι μεγάλα βουλεύονται, θορυβοῦσι σφόδρα, Hsch.""]","[""talk rashly, brag""]","[""λάβρος""]",[],[],{},[],1,1,1,0,0,2,1,1,0
61463,12,37,n61463,λαβρ-ηγορέω,,,,,"[""boast, Tz.ad Hes. Op. 477 .""]","[""boast""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61464,12,38,n61464,λαβροβόρος,,,,,"[""ravenously devouring, στόματα Pancrat. Oxy. 1085.18 .""]","[""ravenously devouring""]",[],"[{""biblio"":"""",""quote"":""στόματα""},{""biblio"":""Pancrat. | Oxy. | 1085.18"",""quote"":""στόματα Pancrat. Oxy. 1085.18""}]","[""Pancrat. | Oxy. | 1085.18""]",{},[],1,1,0,1,0,1,1,0,2
61465,12,39,n61465,λαβρόνιον,,τό,,,"[""= λαβρώνιον , Hsch. :—also λαβρόϊον, Id.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λαβρώνιον""},{""type"":"""",""target"":"""",""text"":""= λαβρώνιον""}]",1,0,0,0,1,1,0,0,0
61466,12,40,n61466,λαβρό-ομαι,,,,,"[""rush violently,χεῦμα . . λαβρωθὲν σκότῳ wild and dark, Lyc. 705 .""]","[""rush violently"",""wild""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
61467,12,41,n61467,λαβρο-πόδης,,ὁ,,,"[""rapid of foot, rushing, χείμαρρε AP 9.277 ( Antiphil. ).""]","[""rapid of foot, rushing""]",[],"[{""biblio"":"""",""quote"":""χείμαρρε""},{""biblio"":""AP | 9.277"",""quote"":""χείμαρρε AP 9.277""}]","[""AP | 9.277""]",{},[],1,1,0,1,0,1,1,0,2
61468,12,42,n61468,λαβρο-ποσία,,ἡ,,,"[""excessive drinking, Hippiatr. 8 .""]","[""excessive drinking,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
61469,12,43,n61469,λαβρο-ποτέω,,,,,"[""drink hard, AP 5.109 (Marc. Arg.): c. acc.,κύλικας ib. 10.18 (Id.).""]","[""drink hard,""]","[""πίνω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
