global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
115246,26,1,n115250,"Ψ ψ,",,τό,,,"[""kh): with the value ps it is found in SIG 1 (Nubia,vi B. C.), etc.: as a numberal,ψ́ = 700 , but y' = 700 , 000 .""]","[""kh"",""ps""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
115247,26,2,n115251,ψ ψ,,,,,"[""ψ ψ repeated, as exclamation, S. Ichn. 170 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
115248,26,3,n115252,ψάγδᾱν,,ὁ,,,"[""unguent; the following forms are found: Αἰγυπτίῳ ψάγδανι τρὶς λελουμένη Eub. 102 ; φέρ' ἴδω, τί σοι δῶ τῶν μύρων; ψάγδαν φιλεῖς; Ar. Fr. 206 ; σάγδαν ἐρυγγάνοντα Eup. 198 ; βάκκαρίς τε καὶ σάγδας ὁμοῦ Epil. 1 :ψάδᾳ(sic codd.) is cited by Erot. fr. Hp. (not found in codd. Hp. ), and fr. Eup. ( Fr. 198 ?): nom.ψαγδης(unaccented) Ath. 15.690e , cf.ψαγδῆς, Hsch. (Egypt.sgnn with or without prefixed masc. Art.p;).""]","[""unguent"",""sgnn"",""p;""]",[],"[{""biblio"":"""",""quote"":""Αἰγυπτίῳ ψάγδανι τρὶς λελουμένη""},{""biblio"":""Eub. | 102"",""quote"":""Αἰγυπτίῳ ψάγδανι τρὶς λελουμένη Eub. 102""},{""biblio"":"""",""quote"":""φέρ' ἴδω, τί σοι δῶ τῶν μύρων; ψάγδαν φιλεῖς;""},{""biblio"":""Ar. | Fr. | 206"",""quote"":""φέρ' ἴδω, τί σοι δῶ τῶν μύρων; ψάγδαν φιλεῖς; Ar. Fr. 206""},{""biblio"":"""",""quote"":""σάγδαν ἐρυγγάνοντα""},{""biblio"":""Eup. | 198"",""quote"":""σάγδαν ἐρυγγάνοντα Eup. 198""},{""biblio"":"""",""quote"":""βάκκαρίς τε καὶ σάγδας ὁμοῦ""},{""biblio"":""Epil. | 1"",""quote"":""βάκκαρίς τε καὶ σάγδας ὁμοῦ Epil. 1""}]","[""Ar. | Fr. | 206"",""Epil. | 1"",""Eub. | 102"",""Eup. | 198""]",{},[],1,1,0,1,0,1,3,0,8
115249,26,4,n115253,ψάγιος,,,,,"[""oblique, askew,metaph.,mal à propos, blundering, εἰ πὰρ μέλος ἔρχομαι ψάγιον(sic codd. vett.) ὄαρον ἐννέπων Pi. N. 7.69 :ψάγιον: πλάγιον, λοξόν, ἐπικεκλιμένον, Hsch. ;ψάδιον: κάταντες,Id.""]","[""oblique, askew,"",""mal à propos, blundering,""]",[],"[{""biblio"":"""",""quote"":""ὄαρον ἐννέπων""},{""biblio"":""Pi. | N. | 7.69"",""quote"":""ὄαρον ἐννέπων Pi. N. 7.69""}]","[""Pi. | N. | 7.69""]",{},[],1,1,0,1,0,1,2,0,2
115250,26,5,n115254,ψάδδα:,,,,,"[""v. ψαθυρός.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ψαθυρός.""},{""type"":"""",""target"":"""",""text"":""v. ψαθυρός.""}]",1,0,0,0,1,1,0,0,0
115251,26,6,n115255,ψαέναι:,,,,,"[""ψαέναι: φθάσαι, κτίσαι,Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
115252,26,7,n115256,ψᾰθάλλω,,,,,"[""scratch, rub, σὺ δὲ τὴν κεφαλὴν ψάθαλλέ μου scratch my head, Hermipp. 78 , cf. Pl.Com. 59 .""]","[""scratch, rub,"",""scratch""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
115253,26,8,n115257,ψαθαρός,,,,,"[""v. ψαθυρός.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ψαθυρός.""},{""type"":"""",""target"":"""",""text"":""v. ψαθυρός.""}]",1,0,0,0,1,1,0,0,0
115254,26,9,n115258,ψάθεα:,,,,,"[""ψάθεα: ψωμία, Hsch. (ψαθέα cod.).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
115255,26,10,n115259,ψᾰθοπλόκος,,ὁ,,,"[""= ψιαθοπλόκος , Sammelb. 5124.332 (ii A. D.).""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ψιαθοπλόκος""},{""type"":"""",""target"":"""",""text"":""= ψιαθοπλόκος""}]",1,0,0,0,1,1,0,0,0
