global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
102148,22,33,n102152,τᾱγ-εύω,,,,,"[""to be ταγός or chief of Thessaly, X. HG 6.1.19 :— Pass. ,to be united under one ταγός, ib. 6.1.8 ."",""to be chief of a phratria, Schwyzer 323 A 1 , B 31 , 33 (Delph.,iv B.C.)."",""to be magistrate of a Thessalian town, IG 9(2).517.24 (Larissa,iii B.C.), 531.2 (Thess.,i B.C.)."",""Med. ,let soldiers be posted or stationed, ἄνδρας ἀρίστους . . πυλῶν ἐπ' ἐξόδοισι τάγευσαι A. Th. 58 .""]","[""to be"",""chief"",""to be united under one"",""to be chief of a phratria,"",""to be magistrate"",""let"",""be posted"",""stationed""]",[],"[{""biblio"":"""",""quote"":""ἄνδρας ἀρίστους . . πυλῶν ἐπ' ἐξόδοισι τάγευσαι""},{""biblio"":""A. | Th. | 58"",""quote"":""ἄνδρας ἀρίστους . . πυλῶν ἐπ' ἐξόδοισι τάγευσαι A. Th. 58""}]","[""A. | Th. | 58""]",{},[],1,1,0,1,0,4,8,0,2
102149,22,34,n102153,τᾱγ-έω,,,,,"[""to be ruler, ἁπάσης Ἀσίδος Id. Pers. 764 .""]","[""to be ruler""]",[],"[{""biblio"":"""",""quote"":""ἁπάσης Ἀσίδος""},{""biblio"":""Id. | Pers. | 764"",""quote"":""ἁπάσης Ἀσίδος Id. Pers. 764""}]","[""Id. | Pers. | 764""]",{},[],1,1,0,1,0,1,1,0,2
102150,22,35,n102154,τᾰγή,,ἡ,,,"[""line of battle, front, κἂν ἐκ τᾶς ταγᾶς ἔλσῃ ποκά Ar. Lys. 105 ."",""command, province, Arist. Oec. 1345b25 ."",""command, order, Supp.Epigr. 4.467.3 (Branchidae,iii A.D.)."",""pension, alimony, PEnteux. 25.12 (iii B.C.)."",""ration, PCair.Zen. 333.12 , 569.22 , al., Sammelb. 6796.54 (all iii B.C.), BGU 1118.16 (i B.C.), POxy. 1139.3 (iv A.D.), Hsch. ; for a horse, Hippiatr. 97 ."",""stipulated amount to be delivered, λίθων PPetr. 2p.7 (iii B.C.), cf. PFlor. 119.6 (iii A.D.), Sammelb. 7441.7 (iii A.D.)."",""penalty, fine, TAM 2.40 (Telmessus).""]","[""line of battle, front"",""command, province"",""command, order,"",""pension, alimony,"",""ration,"",""stipulated amount to be delivered"",""penalty, fine""]",[],"[{""biblio"":"""",""quote"":""κἂν ἐκ τᾶς ταγᾶς ἔλσῃ ποκά""},{""biblio"":""Ar. | Lys. | 105"",""quote"":""κἂν ἐκ τᾶς ταγᾶς ἔλσῃ ποκά Ar. Lys. 105""},{""biblio"":"""",""quote"":""λίθων""},{""biblio"":""PPetr. | 2p.7"",""quote"":""λίθων PPetr. 2p.7""}]","[""Ar. | Lys. | 105"",""PPetr. | 2p.7""]",{},[],1,1,0,1,0,7,7,0,4
102151,22,36,n102155,τᾰγήν:,,,,,"[""τᾰγήν: ὄνομα ὀρνέου, Suid.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
102152,22,37,n102156,τᾰγην-άριον,,τό,,,"[""s.v. ἀτταγᾶς , Lex. de Spir. p.192 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀτταγᾶς""},{""type"":"""",""target"":"""",""text"":""s.v. ἀτταγᾶς""}]",1,0,0,0,1,1,0,0,0
102153,22,38,n102157,τᾰγην-ίας,,ὁ,,,"[""pancake, Magn. 1 , Cratin. 125 , Metag. 6 , Nicopho 15 .""]","[""pancake""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102154,22,39,n102158,τᾰγην-ίζω,,,,,"[""= τηγανίζω ,fry, broil, Eup. 351 , Gal. 6.637 , al.:— Pass. , Ph. 2.250 , Gal. 6.768 .""]","[""fry, broil""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""τηγανίζω""},{""type"":"""",""target"":"""",""text"":""= τηγανίζω""}]",1,1,0,0,1,1,1,0,0
102155,22,40,n102159,τᾰγήν-ῐσις,,ἡ,,,"[""frying, ib. 787 , Alex.Aphr. in Mete. 196.11 .""]","[""frying""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102156,22,41,n102160,τᾰγην-ισταί,,οἱ,,,"[""the Broilers, name of a play by Ar.""]","[""the Broilers""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102157,22,42,n102161,τᾰγην-ιστός,,,,,"[""fried, ἰχθύες Alex. 50 , cf. Gal. 6.812 ; [ῳ'ά] ib. 706 .""]","[""fried""]",[],"[{""biblio"":"""",""quote"":""ἰχθύες""},{""biblio"":""Alex. | 50"",""quote"":""ἰχθύες Alex. 50""}]","[""Alex. | 50""]",{},[],1,1,0,1,0,1,1,0,2
102158,22,43,n102162,τᾰγην-ίτης,,ὁ,,,"[""τᾰγην-ίτης[ῑ],ου,ὁ , Att. for τηγανίτης, ib. 490 , Ath. 14.646d .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
102159,22,44,n102163,τᾰγηνο-κνῑσο-θήρας,,ὁ,,,"[""frying-pan-sniffer, Eup. 172 .""]","[""frying-pan-sniffer""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102160,22,45,n102164,τάγηνον,,τό,,,"[""frying-pan, saucepan, Eup. 346 , Ar. Eq. 929 , Pl. Com. 173.12 , Anaxandr. 33.4 , Luc. Symp. 38 :—more freq. in form τήγᾰνον, Pherecr. 104 , 127 , Eup. 144 , LXX Le. 2.5 , al., Maria ap. Zos. Alch. p.236 B. (codd. vary in Gal. 6.490 ,al.); cf. Ath. 6.228f sq., who also cites ἤγανον from Anacr. 26 .""]","[""frying-pan, saucepan""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102161,22,46,n102165,τᾰγηνοστρόφιον,,τό,,,"[""slice for turning things over in a frying-pan, Poll. 6.89 , 10.98 :—written τηγανόστροφον in Hsch. s.v. λί<ς>τριον .""]","[""slice for turning things over in a frying-pan""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λί<ς>τριον""},{""type"":"""",""target"":"""",""text"":""s.v. λί<ς>τριον""}]",1,1,0,0,1,1,1,0,0
102162,22,47,n102166,τάγιλος:,,,,,"[""τάγιλος: φειδωλός, Hsch. τάγιος: κῆρυξ, πρεσβευτής, ὀξύς, ταχύς, βάσιμος, Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
102163,22,48,n102167,τάγμα,Adv.,τό,,,"[""ordinance, command,νόμου τ. Pl. Def. 414e ;ἐκ δυοῖν τ. from a combination of two ordinances, Arist. Pol. 1294b6 ."",""fixed assessment or payment, Id. Oec. 1349a24 , CIG 2562.14 (Crete)."",""body of soldiers, division, brigade, X. Mem. 3.1.11 , PFrankf. 7.5 (iii B.C.), Ph. Bel. 96.48 , 103.28 , PRein. 14.31 (ii B.C.), Plb. 3.85.3 , etc."",""=Lat.manipulus, Id. 6.24.5 ."",""=Lat.legio, legion, D.H. 6.42 , Str. 3.3.8 , Plu. Oth. 12 , D.C. 71.9 , CIG 4693 (Abukir)."",""order, rank, IG 14.757 (Naples);βουλευτικὸν τ. CIG 4411b5 (Cilicia);ἱππικὸν τ. ib. 2803 (Aphrodisias); τὸ τ. τῶν γυμνασιάρχων POxy. 1252v . 24 (iii A.D.);τοῦ πρώτου τ. IG 42(1).81 (Epid.,i A.D.): acc.τάγμα as Adv., CIG 3765 (dub.), cf. IG 14.748 (Naples)."",""generally,arrangement, of footprints,τίς ὁ τρόπος τοῦ τ.; S. Ichn. 114 ;row of bricks, dub. in Alc. 153 ."",""status, φύσεως τάγμα ἔχειν Epicur. Ep. 1p.24U. ;function, Phld. Po. 5 Fr. 1 ;ἐν τ. γενόμενοι c.inf., being in a position to . . , PLond. 2.358.7 (ii A.D.).""]","[""ordinance, command"",""ordinances"",""fixed assessment"",""payment"",""body of soldiers, division, brigade"",""manipulus"",""legio, legion"",""order, rank,"",""arrangement"",""row"",""status"",""function"",""position""]","[""τάσσω""]","[{""biblio"":"""",""quote"":""τὸ τ. τῶν γυμνασιάρχων""},{""biblio"":""POxy. | 1252v"",""quote"":""τὸ τ. τῶν γυμνασιάρχων POxy. 1252v""},{""biblio"":"""",""quote"":""φύσεως τάγμα ἔχειν""},{""biblio"":""Epicur. | Ep. | 1p.24U."",""quote"":""φύσεως τάγμα ἔχειν Epicur. Ep. 1p.24U.""}]","[""Epicur. | Ep. | 1p.24U."",""POxy. | 1252v""]",{},[],1,1,1,1,0,8,13,1,4
102164,22,49,n102168,ταγμᾰτ-άρχης,,ὁ,,,"[""leader of a τάγμα, D.H. 20.4 , Onos. 42.8 :— hence ταγμᾰταρχέω, Ph. 1.368 .""]","[""leader of a""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102165,22,50,n102169,ταγμᾰτ-ικός,,τό,,,"[""of or for a τάγμα 111 , ἐπιφοραί D.S. 17.94 ; ὑπηρέτης PTheb.Bank 8.2 (ii B.C.):ταγματικόν,τό, = τάγμα 111 , ib. 5 ."",""ταγματικός,ὁ ,= legionarius, Gloss.""]","[""of"",""for a"",""legionarius,""]",[],"[{""biblio"":"""",""quote"":""τάγμα""},{""biblio"":""111"",""quote"":""τάγμα 111""},{""biblio"":"""",""quote"":""ἐπιφοραί""},{""biblio"":""D.S. | 17.94"",""quote"":""ἐπιφοραί D.S. 17.94""},{""biblio"":"""",""quote"":""ὑπηρέτης""},{""biblio"":""PTheb.Bank | 8.2"",""quote"":""ὑπηρέτης PTheb.Bank 8.2""}]","[""111"",""D.S. | 17.94"",""PTheb.Bank | 8.2""]",{},"[{""type"":""ref"",""target"":"""",""text"":""τάγμα""},{""type"":"""",""target"":"""",""text"":""= τάγμα""}]",1,1,0,1,1,2,3,0,6
102166,22,51,n102170,ταγμᾰ́τ-ιον,,,,,"[""legiunculus, ib.""]","[""legiunculus""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102167,22,52,n102171,τᾱγός,,ὁ,,,"[""commander, ruler, chief,ταγὸς μακάρων, of Zeus, A. Pr. 96 (anap.); ταγοὶ Περσῶν Id. Pers. 23 (anap.);ξύμφρονε ταγώ prob. in Id. Ag. 110 (lyr.);νεῶν, ναῶν, Id. Pers. 324 , 480 , cf. S. Ant. 1057 , E. IA 269 (lyr.); τῶν Ἀθηνῶν Ar. Eq. 159 ."",""specially,federal commander of Thessalian league, X. HG 6.1.6 , 6.4.28 , etc."",""pl.,college of magistrates in Thessaly, IG 9(2).517.3 (Larissa,iii B.C.): sg.,one such magistrate, SIG 55 (v B.C.), Inscr.Cypr. 116 , 170 H."",""president of a phratria, Schwyzer 323 A 11 , al. (Delph.). [ᾱ, but τᾰγοί was read by Aristarch. and others in Il. 23.160 ; if οἵ τ' ἀγοί is read οἵ τ'is relat. (sc.εἰσίν).]""]","[""commander, ruler, chief"",""federal commander"",""college of magistrates"",""one such magistrate"",""president""]",[],"[{""biblio"":"""",""quote"":""ταγοὶ Περσῶν""},{""biblio"":""Id. | Pers. | 23"",""quote"":""ταγοὶ Περσῶν Id. Pers. 23""},{""biblio"":"""",""quote"":""τῶν Ἀθηνῶν""},{""biblio"":""Ar. | Eq. | 159"",""quote"":""τῶν Ἀθηνῶν Ar. Eq. 159""}]","[""Ar. | Eq. | 159"",""Id. | Pers. | 23""]",{},[],1,1,0,1,0,4,5,0,4
102168,22,53,n102172,τᾰγοῦχος,,ὁ,,,"[""having command, commander, A. Eu. 296 .""]","[""having command, commander""]","[""τᾰγή, ἔχω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
102169,22,54,n102173,τάγῠρῐ,,τό,,,"[""little bit, morsel, μαθόντι μηδὲ τάγυρι μουσικῆς Eup. 3 .-- Theognost. Can. 120 cites it as a noun ending in ι; ταγύρια is perh. corrupt in Hsch.""]","[""little bit, morsel""]",[],"[{""biblio"":"""",""quote"":""μαθόντι μηδὲ τάγυρι μουσικῆς""},{""biblio"":""Eup. | 3"",""quote"":""μαθόντι μηδὲ τάγυρι μουσικῆς Eup. 3""}]","[""Eup. | 3""]",{},[],1,1,0,1,0,1,1,0,2
102170,22,55,n102174,τάγχαρας,,,,,"[""gold, Cosmas ad OGI 199 : the gen.τάγχρου should perh. be read in AP 15.25.7 ( Besant. Ara ,ταγχούρου cod. A);τάγχουρος γὰρ ὁ χρυσός, ἡ λέξις Περσική Sch. ad loc. (Sch. Theoc. p.351 W.).""]","[""gold""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102171,22,56,n102175,ταγώνιον,,,,,"[""ταγώνιον, sine expl., Theognost. Can. 124 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
102172,22,57,n102176,τᾷδε,,,,,"[""here, Schwyzer 167a (Selinus,v B.C.).""]","[""here,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102173,22,58,n102177,τάδην,Adv.,,,,"[""on the stretch, EM 184.49 .""]","[""on the stretch,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102174,22,59,n102178,τᾰθείς,,,,,"[""v. τείνω .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""τείνω""},{""type"":"""",""target"":"""",""text"":""v. τείνω""}]",1,0,0,0,1,1,0,0,0
102175,22,60,n102179,ταθρίσιον,,τό,,,"[""PLond.ined. 2143 .""]","[""PLond.ined.""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102176,22,61,n102180,Ταινᾰρῐεύς,,ὁ,,,"[""native of Taenarus, Orph. A. 205 .""]","[""native of Taenarus""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
102177,22,62,n102181,Ταίνᾰρος,Adj.,ἡ,,1753,"[""Ταίναρον ἠνεμόεντα Orph. A. 1370 : neut.Ταίναρον,τό, Str. 8.5.1 : in most passages the word occurs in an obl. case without an Adj., so that the gender is undetermined, as in h.Ap. 412 , Hdt. 1.23 , 24 , Th. 1.133 , Ar. Ra. 187 , etc.; Ποσειδῶν οὑπὶ Ταινάρῳ θεός Id. Ach. 510 ;πύλη τις ἐστὶ(sc. of the infernal regions) Ταινάρου πρὸς ἐσχάτοις Men. 842 , cf. Str. l.c.:—Adj. Ταινάριος,α,ον , Ταιναρίην ὑπὸ χθόνα A.R. 1.102 ; epith. of Artemis, Euph. 9.11 ;Τ.λίθος, v. λίθος 11.1 : neut. pl.Ταινάρια,τά, festival of Poseidon at Taenarus, Hsch. (-ίας cod.): hence Ταινάριοι,οἱ,celebrants of this festival, IG 5(1).211.1 :—also Ταιναρίζω, celebrate this festival, St.Byz. s.v. Ταίναρος , and Ταιναρισταί,οἱ, = Ταινάριοι , Hsch.""]","[""celebrants of this festival,"",""celebrate this festival""]",[],"[{""biblio"":"""",""quote"":""Ταίναρον ἠνεμόεντα""},{""biblio"":""Orph. | A. | 1370"",""quote"":""Ταίναρον ἠνεμόεντα Orph. A. 1370""},{""biblio"":"""",""quote"":""Ποσειδῶν οὑπὶ Ταινάρῳ θεός""},{""biblio"":""Id. | Ach. | 510"",""quote"":""Ποσειδῶν οὑπὶ Ταινάρῳ θεός Id. Ach. 510""},{""biblio"":"""",""quote"":""Ταινάρου πρὸς ἐσχάτοις""},{""biblio"":""Men. | 842"",""quote"":""Ταινάρου πρὸς ἐσχάτοις Men. 842""},{""biblio"":"""",""quote"":"", Ταιναρίην ὑπὸ χθόνα""},{""biblio"":""A.R. | 1.102"",""quote"":"", Ταιναρίην ὑπὸ χθόνα A.R. 1.102""}]","[""A.R. | 1.102"",""Id. | Ach. | 510"",""Men. | 842"",""Orph. | A. | 1370""]",{},"[{""type"":""ref"",""target"":"""",""text"":""λίθος""},{""type"":"""",""target"":"""",""text"":""v. λίθος""},{""type"":""ref"",""target"":"""",""text"":""Ταίναρος""},{""type"":"""",""target"":"""",""text"":""s.v. Ταίναρος""},{""type"":""ref"",""target"":"""",""text"":""Ταινάριοι""},{""type"":"""",""target"":"""",""text"":""= Ταινάριοι""}]",1,1,0,1,1,1,2,0,8
102178,22,63,n102182,ταινί,,,,,"[""v. ὁνί .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ὁνί""},{""type"":"""",""target"":"""",""text"":""v. ὁνί""}]",1,0,0,0,1,1,0,0,0
