global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
11,1,11,n10,ἀάζω,,,xiv,,"[""breathe with the mouth wide open, Arist. Pr. 964a11 . (Onomatopoeic word, for ἀἅζω,make the sound aha!)""]","[""breathe with the mouth wide open,"",""aha!""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
12,1,12,n11,ἄαθι:,,,xiv,,"[""ἄαθι: αὐτόθι, Cyr.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
13,1,13,n12,ἀάκατος:,,,xiv,,"[""ἀάκατος: τριακάς( Cypr. ),Et.Gud.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
14,1,14,n13,ἀακίδωτος,,,xiv,,"[""barbless, Cyr. ἄακτος,ον, = ἀαγής , Hsch.,Et.Gud.""]","[""barbless,""]","[""ἀκίς""]",[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀαγής""},{""type"":"""",""target"":"""",""text"":""= ἀαγής""}]",1,1,1,0,1,1,1,1,0
15,1,15,n14,ἀάλιον:,,,xiv,,"[""ἀάλιον: ἄτακτον, Apollon. Lex. , cf. Hsch. :ἀ.: ἄπληκτον, Et.Gud.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
16,1,16,n15,ἀανές,,,xiv,,"[""ἀανές(ἄνω) : οὐ τελεσθησόμενον, Hsch. :—also ἀάνης: χρήσιμος,Id.,Et.Gud.""]",[],"[""ἄνω""]",[],[],{},[],1,0,1,0,0,1,0,1,0
17,1,17,n16,ἄανθα,,ἡ,xiv,,"[""ear-ring, Alcm. 120 , Ar. Fr. 926 .""]","[""ear-ring,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18,1,18,n17,ἀάπλετος,,,xiv,,"[""ἀάπλετος,ον, lengthd. Ep. for ἄπλετος, v.l. in Q.S. 1.675 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
19,1,19,n18,ἄαπτος,,,xiv,,"[""not to be touched, resistless, invincible, χεῖρες Hom. (mostly in Il. , as 1.567 ), Hes. Op. 148 ; κῆτος ἄ. Opp. H. 5.629 . ( Ar.Byz. read ἄεπτος(q. v.) in Hom. ; cf.ἀπτοεπής.)""]","[""not to be touched, resistless, invincible,""]","[""ἅπτομαι""]","[{""biblio"":"""",""quote"":""χεῖρες""},{""biblio"":""Hom."",""quote"":""χεῖρες Hom.""},{""biblio"":"""",""quote"":""κῆτος ἄ.""},{""biblio"":""Opp. | H. | 5.629"",""quote"":""κῆτος ἄ. Opp. H. 5.629""}]","[""Hom."",""Opp. | H. | 5.629""]",{},[],1,1,1,1,0,1,1,1,4
20,1,20,n19,ἄᾱς,Adv.,,xiv,,"[""to-morrow or the day after to-morrow,gen. of ἄα, = ἠώς , read by Zenod. for ἠοῦς in Il. 8.470 (cf. Sch.Ven.); as Adv.in Boeot. , Hsch. ; cf.ἀές.""]","[""to-morrow"",""the day after to-morrow,""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἠώς""},{""type"":"""",""target"":"""",""text"":""= ἠώς""}]",1,1,0,0,1,1,2,0,0
21,1,21,n20,ἀασι-φόρος:,,,xiv,,"[""ἀασι-φόρος: βλάβην φέρων, Hsch.,Et.Gud. , cf. EM 1.49 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
22,1,22,n21,ἀασι-φρονία,,ἡ,xiv,,"[""folly,Phot. p.4R.""]","[""folly,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
23,1,23,n22,ἀασι-φροσύνη,,,xiv,,"[""v. ἀεσι-.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀεσι-.""},{""type"":"""",""target"":"""",""text"":""v. ἀεσι-.""}]",1,0,0,0,1,1,0,0,0
24,1,24,n23,ἀάσκει:,,,xiv,,"[""ἀάσκει: βλάπτει, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
25,1,25,n24,ἀασμός,,ὁ,xiv,,"[""breathing out, expiration, Arist. Pr. 964a18 .""]","[""breathing out, expiration,""]","[""ἀάζω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
26,1,26,n25,ἀάσπετος,,,xiv,,"[""ἀάσπετος,ἀάσχετος,v.sub ἄσπετος, ἄσχετος.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
27,1,27,n26,ἀάστονα:,,,xiv,,"[""ἀάστονα: ἀνεύφραντα, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
28,1,28,n27,ἀατήρ,,ὁ,xiv,,"[""dishonourer, ἀλλοτρίων λεχέων Man. 4.56 s.v.l.""]","[""dishonourer,""]",[],"[{""biblio"":"""",""quote"":""ἀλλοτρίων λεχέων""},{""biblio"":""Man. | 4.56"",""quote"":""ἀλλοτρίων λεχέων Man. 4.56""}]","[""Man. | 4.56""]",{},[],1,1,0,1,0,1,1,0,2
29,1,29,n28,ἄᾰτος,,,xiv,,"[""insatiate,c. gen., ἄατος πολέμοιο Hes. Th. 714 ; Ἄρης ἆτος πολέμοιο Il. 5.388 ; μάχης ἆτόν περ ἐόντα 22.218 : abs., ἄατος ὕβρις A.R. 1.459 . [First syll. short in Hes. , long in A.R. ]""]","[""insatiate,""]","[""ἄω""]","[{""biblio"":"""",""quote"":""ἄατος πολέμοιο""},{""biblio"":""Hes. | Th. | 714"",""quote"":""ἄατος πολέμοιο Hes. Th. 714""},{""biblio"":"""",""quote"":""Ἄρης ἆτος πολέμοιο""},{""biblio"":""Il. | 5.388"",""quote"":""Ἄρης ἆτος πολέμοιο Il. 5.388""},{""biblio"":"""",""quote"":""μάχης ἆτόν περ ἐόντα""},{""biblio"":""22.218"",""quote"":""μάχης ἆτόν περ ἐόντα 22.218""},{""biblio"":"""",""quote"":""ἄατος ὕβρις""},{""biblio"":""A.R. | 1.459"",""quote"":""ἄατος ὕβρις A.R. 1.459""}]","[""22.218"",""A.R. | 1.459"",""Hes. | Th. | 714"",""Il. | 5.388""]",{},[],1,1,1,1,0,1,1,1,8
30,1,30,n29,ἄᾱτος,,,xiv,,"[""= ἄητος (q.v.), Q.S. 1.217 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἄητος""},{""type"":"""",""target"":"""",""text"":""= ἄητος""}]",1,0,0,0,1,1,0,0,0
31,1,31,n30,ἀάτυλον:,,,xiv,,"[""ἀάτυλον: ἀβλαβές, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
32,1,32,n31,ἀάω,,,xiv,,"[""v.l. ἀάσσατο , Il. 9.537 ) contr. ἀσάμην, Pass. ἀάσθην:pres.only in 3 sg. Med. ἀᾶται Il. 19.91 :—hurt, damage,always in reference to the mind,mislead, infatuate,of the effects of wine, sleep, divine judgements, etc., ἄασάν μ' ἕταροί τε κακοὶ πρὸς τοῖσί τε ὕπνος Od. 10.68 ; ἆσέ με δαίμονος αἶσα κακὴ καὶ . . οἶνος 11.61 ; φρένας ἄασε οἴνῳ 21.297 ; of love,θαλερὴ δέ μιν ἄασε Κύπρις Epic. ap. Parth. 21.2 ;inf. ἆσαι A. Fr. 417 ;part. ἄσας S. Fr. 628 :— Med. , Ἄτη ἣ πάντας ἀᾶται Il. 19.91 :— Pass. , Ἄτης, ᾗ πρῶτον ἀάσθην Il. 19.136 , cf. Hes. Op. 283 , h.Cer. 258 ."",""Intr. in aor. Med. ,to be infatuated, act foolishly, ἀασάμην Il. 9.116 , etc.;ἀάσατο δὲ μέγα θυμῷ ib. 537 , 11.340 ; καὶ γὰρ δή νύ ποτε Ζεὺς ἄσατο 19.95 , Aristarch. , v.l. Ζῆν' ἄσατο (sc.Ἄτη), cf. Sch.Ven. ad loc.; εἴ τί περ ἀασάμην A.R. 1.1333 ; ἀασάμην . . ἄτην 2.623 . (ἀϝάω,cf.ἀτάω.)""]","[""hurt, damage,"",""mislead, infatuate,"",""to be infatuated, act foolishly,""]",[],"[{""biblio"":"""",""quote"":""ἀᾶται""},{""biblio"":""Il. | 19.91"",""quote"":""ἀᾶται Il. 19.91""},{""biblio"":"""",""quote"":""ἄασάν μ' ἕταροί τε κακοὶ πρὸς τοῖσί τε ὕπνος""},{""biblio"":""Od. | 10.68"",""quote"":""ἄασάν μ' ἕταροί τε κακοὶ πρὸς τοῖσί τε ὕπνος Od. 10.68""},{""biblio"":"""",""quote"":""ἆσέ με δαίμονος αἶσα κακὴ καὶ . . οἶνος""},{""biblio"":""11.61"",""quote"":""ἆσέ με δαίμονος αἶσα κακὴ καὶ . . οἶνος 11.61""},{""biblio"":"""",""quote"":""φρένας ἄασε οἴνῳ""},{""biblio"":""21.297"",""quote"":""φρένας ἄασε οἴνῳ 21.297""},{""biblio"":"""",""quote"":""ἆσαι""},{""biblio"":""A. | Fr. | 417"",""quote"":""ἆσαι A. Fr. 417""},{""biblio"":"""",""quote"":""ἄσας""},{""biblio"":""S. | Fr. | 628"",""quote"":""ἄσας S. Fr. 628""},{""biblio"":"""",""quote"":""Ἄτη ἣ πάντας ἀᾶται""},{""biblio"":""Il. | 19.91"",""quote"":""Ἄτη ἣ πάντας ἀᾶται Il. 19.91""},{""biblio"":"""",""quote"":""Ἄτης, ᾗ πρῶτον ἀάσθην""},{""biblio"":""Il. | 19.136"",""quote"":""Ἄτης, ᾗ πρῶτον ἀάσθην Il. 19.136""},{""biblio"":"""",""quote"":""ἀασάμην""},{""biblio"":""Il. | 9.116"",""quote"":""ἀασάμην Il. 9.116""},{""biblio"":"""",""quote"":""καὶ γὰρ δή νύ ποτε Ζεὺς ἄσατο""},{""biblio"":""19.95"",""quote"":""καὶ γὰρ δή νύ ποτε Ζεὺς ἄσατο 19.95""},{""biblio"":"""",""quote"":""εἴ τί περ ἀασάμην""},{""biblio"":""A.R. | 1.1333"",""quote"":""εἴ τί περ ἀασάμην A.R. 1.1333""},{""biblio"":"""",""quote"":""ἀασάμην . . ἄτην""},{""biblio"":""2.623"",""quote"":""ἀασάμην . . ἄτην 2.623""}]","[""11.61"",""19.95"",""2.623"",""21.297"",""A. | Fr. | 417"",""A.R. | 1.1333"",""Il. | 19.136"",""Il. | 19.91"",""Il. | 9.116"",""Od. | 10.68"",""S. | Fr. | 628""]",{},"[{""type"":""ref"",""target"":"""",""text"":""ἀάσσατο""},{""type"":"""",""target"":"""",""text"":""v.l. ἀάσσατο""},{""type"":""ref"",""target"":"""",""text"":""Ζῆν' ἄσατο""},{""type"":"""",""target"":"""",""text"":""v.l. Ζῆν' ἄσατο""}]",1,1,0,1,1,2,3,0,24
33,1,33,n32,ἄβα:,,,xiv,,"[""ἄβα: τρόχος, ἢ βοή, Hsch. ἀβάγητρον: λεπτόν, Hsch. , cf.ἀβαήρ.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
34,1,34,n33,ἄβαγνα:,,,xiv,,"[""untrodden, πόντος Sch. Opp. H. 2.526 .ἄβαζος: ἥσυχος, Suid. ἀβαήρ: ὁ λεπτός, Suid. ἀβάθ: διδάσκαλος( Cypr. ), Hsch. ἀβάθματα: στρέμματα, Hsch.""]","[""untrodden,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
35,1,35,n34,ἀβᾰθής,,,xiv,,"[""not deep, φάλαγξ Arr. Tact. 5.6 ;in single rank, ἡ ἐφ' ἑνὸς ἀ. τάξις ib. 17.5 , ἕλκεα Aret. SA 1.9 , Gal. 11.127 ."",""Geom.,without depth, ἐπιφάνεια S.E. P. 3.43 , cf. Simp. in Ph. 572.25 .""]","[""not deep,"",""in single rank,"",""without depth,""]","[""βάθος""]","[{""biblio"":"""",""quote"":""φάλαγξ""},{""biblio"":""Arr. | Tact. | 5.6"",""quote"":""φάλαγξ Arr. Tact. 5.6""},{""biblio"":"""",""quote"":""ἕλκεα""},{""biblio"":""Aret. | SA | 1.9"",""quote"":""ἕλκεα Aret. SA 1.9""},{""biblio"":"""",""quote"":""ἐπιφάνεια""},{""biblio"":""S.E. | P. | 3.43"",""quote"":""ἐπιφάνεια S.E. P. 3.43""}]","[""Aret. | SA | 1.9"",""Arr. | Tact. | 5.6"",""S.E. | P. | 3.43""]",{},[],1,1,1,1,0,2,3,1,6
36,1,36,n35,ἄβαθρος,,,xiv,,"[""without foundation, Cyr.""]","[""without foundation,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
37,1,37,n36,ἀβαίνω:,,,xiv,,"[""ἀβαίνω: στένω, οἰμώζω, Cyr.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
38,1,38,n37,ἀβᾰκέω,,,xiv,,"[""to be speechless,only in aor., οἱ δ' ἀβάκησαν πάντες said nothing, took no heed, Od. 4.249 .""]","[""to be speechless,"",""said nothing, took no heed,""]","[""ἀβακής""]","[{""biblio"":"""",""quote"":""οἱ δ' ἀβάκησαν πάντες""},{""biblio"":""Od. | 4.249"",""quote"":""οἱ δ' ἀβάκησαν πάντες said nothing, took no heed, Od. 4.249""}]","[""Od. | 4.249""]",{},[],1,1,1,1,0,1,2,1,2
39,1,39,n38,ἀβακηνούς:,,,xiv,,"[""ἀβακηνούς: τοὺς γυναικὶ μὴ ὁμιλήσαντας, Phot.,AB 323 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
40,1,40,n39,ἀβᾰκής,Adv.,,xiv,,"[""speechless: hence,calm, gentle, ἀβάκην( Aeol. acc.) τὰν φρέν' ἔχω Sapph. 72 .Adv. -κέως, εὕδοντι Poet. ap. EM 2.57 :—also ἀβακήμων Hsch. ,ἄβαξ Lex.Rhet.ap. Eust. 1494.64 .""]","[""speechless"",""calm, gentle,""]","[""βάζω""]","[{""biblio"":"""",""quote"":""τὰν φρέν' ἔχω""},{""biblio"":""Sapph. | 72"",""quote"":""τὰν φρέν' ἔχω Sapph. 72""}]","[""Sapph. | 72""]",{},[],1,1,1,1,0,1,2,1,2
41,1,41,n40,ἀβάκητον:,,,xiv,,"[""ἀβάκητον: ἀνεπίφθονον, Hsch. , Phot.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
42,1,42,n41,ἀβᾰκίζομαι,,,xiv,,"[""= ἀβακέω , Anacr. 74 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀβακέω""},{""type"":"""",""target"":"""",""text"":""= ἀβακέω""}]",1,0,0,0,1,1,0,0,0
43,1,43,n42,ἀβάκιον,,τό,xiv,,"[""= ἄβαξ 1.1a , Lys. Fr. 50 , Alex. 15.3 , Plb. 5.26.13 ."",""= ἄβαξ 1.1b , Plu. Cat.Mi. 90 ."",""= ἄβαξ 1.2 , Poll. 10.150 ."",""pl.,slabs(?) in theatre, Suid. s.v. ἄβαξι.""]","[""slabs""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἄβαξ""},{""type"":"""",""target"":"""",""text"":""= ἄβαξ""},{""type"":""ref"",""target"":"""",""text"":""ἄβαξ""},{""type"":"""",""target"":"""",""text"":""= ἄβαξ""},{""type"":""ref"",""target"":"""",""text"":""ἄβαξ""},{""type"":"""",""target"":"""",""text"":""= ἄβαξ""},{""type"":""ref"",""target"":"""",""text"":""ἄβαξι.""},{""type"":"""",""target"":"""",""text"":""s.v. ἄβαξι.""}]",1,1,0,0,1,4,1,0,0
44,1,44,n43,ἀβᾰκίσκος,,ὁ,xiv,,"[""small stone for inlaying,in mosaic work, Moschio ap. Ath. 5.207c .""]","[""small stone for inlaying,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
45,1,45,n44,ἀβακλή:,,,xiv,,"[""ἀβακλή: ἅμαξα, Cyr.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46,1,46,n45,ἀβακοειδής,,,xiv,,"[""like an ἄβαξ,Sch. Theoc. 4.61 .""]","[""like an""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
47,1,47,n46,ἄβακτον:,,,xiv,,"[""ἄβακτον: τὸν μὴ μακαριστόν( Dor. ), Phot.,AB 323 ; cf.σαβάκτης.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
48,1,48,n47,ἀβάκχευτος,,,xiv,,"[""uninitiated in Bacchic orgies, E. Ba. 472 : generally,joyless, Id. Or. 319 :—in late Prose, Luc. Laps. 3 , Jul. Or. 7.221d .""]","[""uninitiated in Bacchic orgies,"",""joyless,""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
49,1,49,n48,ἀβακχίωτος,,,xiv,,"[""having no part in Bacchus, undrinkable, ὄμβρος,i.e. salt spray, Tim. Pers. 72 .""]","[""having no part in Bacchus, undrinkable,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
50,1,50,n49,ἄβᾰλε,,,xiv,,"[""O that . . !c.indic., Call. Fr. 455 ; c.inf., AP 7.699 , IPE 12.519 (Chersonesus); cf.βάλε.""]","[""O that . . !""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
51,1,51,n50,ἀβαμβάκευτος,,,xiv,,"[""not seasoned,of food, Pyrgion ap. Ath. 4.143e .""]","[""not seasoned,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
52,1,52,n51,ἄβαξ,,ὁ,xiv,,"[""slab, board:"",""reckoning-board,used for counting votes, Arist. Ath. 69.1 ."",""board sprinkled with sand or dust for drawing geometrical diagrams, S.E. M. 9.282 , Iamb. Protr. 34 (pl.), VP 5.22 ."",""dice-board, Caryst. 3 ."",""sideboard, Ammon. Diff. 1 ."",""trencher, plate, Cratin. 86 , cf. BCH 29.510 (Delos,iii B.C.)."",""in Lat. form abacus, slab on capital of column, Vitr. 3.5.5 ."",""marble wall-slab, Id. 7.3.10 ."",""v. ἀβακής.""]","[""slab, board"",""reckoning-board,"",""board"",""dice-board,"",""sideboard,"",""trencher, plate,"",""abacus, slab"",""marble wall-slab,""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀβακής.""},{""type"":"""",""target"":"""",""text"":""v. ἀβακής.""}]",1,1,0,0,1,9,8,0,0
53,1,53,n52,ἀβάπτιστος,,,xiv,,"[""not to be dipped, that will not sink, ἀ. ἅλμας,of a net, Pi. P. 2.80 ; ναῦς EM 811.26 ;τρύπανον trepan with a guard, to stop it from going too deep, Gal. 10.447 ."",""not drenched with liquor, Plu. 2.686b .""]","[""not to be dipped, that will not sink,"",""with a guard, to stop it from going too deep,"",""not drenched with liquor,""]","[""βαπτίζω""]","[{""biblio"":"""",""quote"":""ναῦς""},{""biblio"":""EM | 811.26"",""quote"":""ναῦς EM 811.26""}]","[""EM | 811.26""]",{},[],1,1,1,1,0,2,3,1,2
54,1,54,n53,ἄβαπτος,,,xiv,,"[""not tempered, Hsch. , Suid.""]","[""not tempered,""]","[""βάπτω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
55,1,55,n54,ἀβαρβάριστος,Adv.,,xiv,,"[""without barbarisms, Lex.Vind. 294 .Adv. -τως EM 331.37 .ἀβάρβαρος, f.l. for ἀβόρβορος , q.v.""]","[""without barbarisms,""]",[],"[{""biblio"":"""",""quote"":""-τως""},{""biblio"":""EM | 331.37"",""quote"":""-τως EM 331.37""}]","[""EM | 331.37""]",{},"[{""type"":""ref"",""target"":"""",""text"":""ἀβόρβορος""},{""type"":"""",""target"":"""",""text"":""f.l. for ἀβόρβορος""}]",1,1,0,1,1,1,1,0,2
