global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
46059,7,11,n46059,ζάγρα,,ἡ,,,"[""ζάγρα,ἡ, and Dim. ζάγριον,τό, a term of abuse, Timostr. 4 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46060,7,12,n46060,Ζαγραῖος,,ὁ,,,"[""Ζαγραῖος,ὁ, epith. of Dionysus, Orph. Fr. 210 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46061,7,13,n46061,Ζαγρεύς,,ὁ,,,"[""μεγάλως ἀγρεύων Et.Gud. 227.37 .)""]",[],[],"[{""biblio"":"""",""quote"":""μεγάλως ἀγρεύων""},{""biblio"":""Et.Gud. | 227.37"",""quote"":""μεγάλως ἀγρεύων Et.Gud. 227.37""}]","[""Et.Gud. | 227.37""]",{},[],1,0,0,1,0,1,0,0,2
46062,7,14,n46062,ζάγρη:,,,,,"[""barefoot, Zonar. , interpol. in Suid.""]","[""barefoot""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46063,7,15,n46063,ζάδηλος,,,,,"[""with holes in it, Alc. 18.7 .""]","[""with holes in it""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46064,7,16,n46064,ζαελεξάμαν,,,,,"[""discoursed with,τινι Sapph. 87 (with vv. Il. ;ζὰ δ' ἐλ. cj. Ahrens).""]","[""discoursed with""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46065,7,17,n46065,ζαζαῖος:,,,,,"[""ζάζεος Cyr. ap.Schmidt Hsch. s.v. ζαιός .""]",[],[],"[{""biblio"":"""",""quote"":""ζάζεος""},{""biblio"":""Cyr."",""quote"":""ζάζεος Cyr.""}]","[""Cyr.""]",{},"[{""type"":""ref"",""target"":"""",""text"":""ζαιός""},{""type"":"""",""target"":"""",""text"":""s.v. ζαιός""}]",1,0,0,1,1,1,0,0,2
46066,7,18,n46066,ζάημι,,,,,"[""ζάημι,=διάημι,part. ζαέντες, Hsch. :3 sg. ζάει Id.: but ζάει: βινεῖ, Id. is connected with βία(q.v.).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46067,7,19,n46067,ζᾱής,Adj.,,,,"[""strong-blowing, stormy, ἄνεμος ζαής Il. 12.157 , Od. 5.368 , prob. cj. in Hes. Th. 253 ; ὦρσεν ἔπι ζαῆν ἄνεμον Od. 12.313 (cf. Hdn.Gr. 2.154 , 923 ); ζαοῦς Νότου AP 9.290 ( Phil. ).""]","[""strong-blowing, stormy""]","[""ζα-, ἄημι""]","[{""biblio"":"""",""quote"":""ἄνεμος ζαής""},{""biblio"":""Il. | 12.157"",""quote"":""ἄνεμος ζαής Il. 12.157""},{""biblio"":"""",""quote"":""ὦρσεν ἔπι ζαῆν ἄνεμον""},{""biblio"":""Od. | 12.313"",""quote"":""ὦρσεν ἔπι ζαῆν ἄνεμον Od. 12.313""},{""biblio"":"""",""quote"":""ζαοῦς Νότου""},{""biblio"":""AP | 9.290"",""quote"":""ζαοῦς Νότου AP 9.290""}]","[""AP | 9.290"",""Il. | 12.157"",""Od. | 12.313""]",{},[],1,1,1,1,0,1,1,1,6
46068,7,20,n46068,ζάθεος,Adj.,,,,"[""very divine, sacred, of places favoured by the gods, Il. 1.38 , al. (not in Od. ), h.Ap. 223 ;ζ. Πύλος, Ἰσθμός, Pi. P. 5.70 , I. 1.32 , cf. B. 2.7 ; νᾶσος Id. 5.10 ; Πέλοπος δάπεδα Id. 10.24 ; ἔναυλοι E. Ba. 121 (lyr.), etc.; Ὤλενος A. Fr. 284 ; of things, ἄνεμοι Hes. Th. 253 ; χρόνος Pi. Pae. 6.5 ;κλῇδες, σελᾶναι, E. Tr. ll.cc.; ποταμοί Ar. Nu. 283 (lyr.); μολπαί Id. Ra. 385 ; τιμαί Castorio 1 ; later of persons, Ἀπόλλων AP 9.525.7 .Adv. -έως Hdn.Gr. 1.514 .""]","[""very divine, sacred""]",[],"[{""biblio"":"""",""quote"":""νᾶσος""},{""biblio"":""Id. | 5.10"",""quote"":""νᾶσος Id. 5.10""},{""biblio"":"""",""quote"":""Πέλοπος δάπεδα""},{""biblio"":""Id. | 10.24"",""quote"":""Πέλοπος δάπεδα Id. 10.24""},{""biblio"":"""",""quote"":""ἔναυλοι""},{""biblio"":""E. | Ba. | 121"",""quote"":""ἔναυλοι E. Ba. 121""},{""biblio"":"""",""quote"":""Ὤλενος""},{""biblio"":""A. | Fr. | 284"",""quote"":""Ὤλενος A. Fr. 284""},{""biblio"":"""",""quote"":""ἄνεμοι""},{""biblio"":""Hes. | Th. | 253"",""quote"":""ἄνεμοι Hes. Th. 253""},{""biblio"":"""",""quote"":""χρόνος""},{""biblio"":""Pi. | Pae. | 6.5"",""quote"":""χρόνος Pi. Pae. 6.5""},{""biblio"":"""",""quote"":""ποταμοί""},{""biblio"":""Ar. | Nu. | 283"",""quote"":""ποταμοί Ar. Nu. 283""},{""biblio"":"""",""quote"":""μολπαί""},{""biblio"":""Id. | Ra. | 385"",""quote"":""μολπαί Id. Ra. 385""},{""biblio"":"""",""quote"":""τιμαί""},{""biblio"":""Castorio | 1"",""quote"":""τιμαί Castorio 1""},{""biblio"":"""",""quote"":""Ἀπόλλων""},{""biblio"":""AP | 9.525.7"",""quote"":""Ἀπόλλων AP 9.525.7""}]","[""A. | Fr. | 284"",""AP | 9.525.7"",""Ar. | Nu. | 283"",""Castorio | 1"",""E. | Ba. | 121"",""Hes. | Th. | 253"",""Id. | 10.24"",""Id. | 5.10"",""Id. | Ra. | 385"",""Pi. | Pae. | 6.5""]",{},[],1,1,0,1,0,1,1,0,20
46069,7,21,n46069,ζᾰθερής,,,,,"[""scorching, καῦμα AP 6.120 ( Leon. ).""]","[""scorching""]","[""θέρος""]","[{""biblio"":"""",""quote"":""καῦμα""},{""biblio"":""AP | 6.120"",""quote"":""καῦμα AP 6.120""}]","[""AP | 6.120""]",{},[],1,1,1,1,0,1,1,1,2
46070,7,22,n46070,ζαιός:,,,,,"[""ζαιός: εἶδος ἰχθύος, Hsch. , cf. Plin. HN 9.68 (v.ζαζαῖος).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46071,7,23,n46071,ζᾰκαλλής,,,,,"[""very beautiful, Hsch. ζακελτίδες, v. ζεκ- .""]","[""very beautiful""]","[""κάλλος""]",[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ζεκ-""},{""type"":"""",""target"":"""",""text"":""v. ζεκ-""}]",1,1,1,0,1,1,1,1,0
46072,7,24,n46072,ζᾰκορ-εύω,,,,,"[""to be a ζάκορος, IG 3.162.12 , CIG 2298 (Delos).""]","[""to be a""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46073,7,25,n46073,ζᾰκορ-ίσου,,,,,"[""ζᾰκορ-ίσου(gen. sg.), name of a kind of balsam, scanned as four long syllables, Aglaïas 23 (ζακορύτιον Polydorusap.Sch.).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46074,7,26,n46074,ζᾰ́κορ-ος,,ὁ,,,"[""attendant in a temple(more honourable than νεωκόρος acc. to Philem.Lex. (cf. Philol. 57.353 sqq.) in Reitzenstein Gesch.d.Gr.Etym. p.394 ), ζ. Ἀφροδίτης Hyp. Fr. 178 ; θεῶν Plu. Cam. 30 ; Δηοῦς IG 3.713.1 : abs., Anon. Oxy. 218ii14 ; τὰς ἱερείας καὶ τὰς ζ. IG 12.4.14 (v B.C.), cf. ib. 7.1883 (Thespiae), Men. 126 , 311 , IG 12(2).484.21 (Mytil., late), Plu. Sull. 7 , etc.""]","[""attendant in a temple"",""Gesch.d.Gr.Etym.""]",[],"[{""biblio"":"""",""quote"":""ζ. Ἀφροδίτης""},{""biblio"":""Hyp. | Fr. | 178"",""quote"":""ζ. Ἀφροδίτης Hyp. Fr. 178""},{""biblio"":"""",""quote"":""θεῶν""},{""biblio"":""Plu. | Cam. | 30"",""quote"":""θεῶν Plu. Cam. 30""},{""biblio"":"""",""quote"":""Δηοῦς""},{""biblio"":""IG | 3.713.1"",""quote"":""Δηοῦς IG 3.713.1""},{""biblio"":"""",""quote"":""τὰς ἱερείας καὶ τὰς ζ.""},{""biblio"":""IG | 12.4.14"",""quote"":""τὰς ἱερείας καὶ τὰς ζ. IG 12.4.14""}]","[""Hyp. | Fr. | 178"",""IG | 12.4.14"",""IG | 3.713.1"",""Plu. | Cam. | 30""]",{},[],1,1,0,1,0,1,2,0,8
46075,7,27,n46075,ζάκοτος,,,,,"[""exceeding wroth, Il. 3.220 , Theoc. 25.83 ; of things, ἔγχος Pi. N. 6.53 ; ὕδωρ Id. Pae. 9.18 .""]","[""exceeding wroth""]",[],"[{""biblio"":"""",""quote"":""ἔγχος""},{""biblio"":""Pi. | N. | 6.53"",""quote"":""ἔγχος Pi. N. 6.53""},{""biblio"":"""",""quote"":""ὕδωρ""},{""biblio"":""Id. | Pae. | 9.18"",""quote"":""ὕδωρ Id. Pae. 9.18""}]","[""Id. | Pae. | 9.18"",""Pi. | N. | 6.53""]",{},[],1,1,0,1,0,1,1,0,4
46076,7,28,n46076,ζακρῠόεις,,,,,"[""very numbing, freezing, θάνατος Alc. Supp. 12.8 .""]","[""very numbing, freezing""]","[""κρυόεις""]","[{""biblio"":"""",""quote"":""θάνατος""},{""biblio"":""Alc. | Supp. | 12.8"",""quote"":""θάνατος Alc. Supp. 12.8""}]","[""Alc. | Supp. | 12.8""]",{},[],1,1,1,1,0,1,1,1,2
46077,7,29,n46077,ζάκτι:,,,,,"[""ζάκτι: κρίμνου ἐν ἔτνει(-νοῦ ἐν ἔθνει cod.)ἑφθῷ, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46078,7,30,n46078,ζᾰκυνθίδες,,αἱ,,,"[""from Zacynthus, Hsch. , cf. AB 261 .ζάλ: μέγα, ἰσχυρόν, πολύ, Hsch. ζάλα: θόρυβος, Id.ζαλαγεῦσα, f.l. for λαλ- or σαλ-, AP 9.412 ( Phld. ).ζᾰλαίνω, = μωραίνω , Hsch.,EM 406.43 .ζάλακες: ἐχῖνοι, Hsch. ζαλαύδα: κινοῦ, Id.""]","[""from Zacynthus""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""λαλ-""},{""type"":"""",""target"":"""",""text"":""f.l. for λαλ-""},{""type"":""ref"",""target"":"""",""text"":""μωραίνω""},{""type"":"""",""target"":"""",""text"":""= μωραίνω""}]",1,1,0,0,1,1,1,0,0
46079,7,31,n46079,ζᾰλάω,,,,,"[""driving hail, Nic. Th. 252 .""]","[""driving""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46080,7,32,n46080,ζαλέγομαι,,,,,"[""v. διαλέγομαι, ζαελεξάμαν .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""διαλέγομαι, ζαελεξάμαν""},{""type"":"""",""target"":"""",""text"":""v. διαλέγομαι, ζαελεξάμαν""}]",1,0,0,0,1,1,0,0,0
46081,7,33,n46081,ζαλεία,,ἡ,,,"[""ζαλεία,ἡ,=δάφνη Ἀλεξανδρεία, Dsc. 4.145 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46082,7,34,n46082,ζάλευκος,,,,,"[""very white,f.l. in Orac. ap. Zos. 2.6 (πάνλευκος ap. Phleg. Macr. 4 ).""]","[""very white""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46083,7,35,n46083,ζᾱλέω,,,,,"[""v. ζηλέω .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ζηλέω""},{""type"":"""",""target"":"""",""text"":""v. ζηλέω""}]",1,0,0,0,1,1,0,0,0
46084,7,36,n46084,ζάλη,,ἡ,,,"[""squall, storm, driving rain, A. Ag. 656 , S. Aj. 352 (lyr.), etc.; κονιορτοῦ καὶ ζάλης ὑπὸ πνεύματος φερομένου Pl. R. 496d ;ζάλῃ πνευμάτων by a storm of winds, Id. Ti. 43c ; χειμὼν καὶ ζ. Hp. Insomn. 89 ; ζ. ἀνέμων Plu. 2.993e ;βέλεσι πυρπνόου ζάλης, of the fiery rain from Aetna, A. Pr. 373 : metaph.,ζάλαι storms, distresses, Pi. O. 12.12 ; ἡ τοῦ βίου ζ. Procop.Gaz. Ep. 47 ; λογισμῶν ζάλαι Cat.Cod.Astr. 2.211 ;οἴκου ζ., of women, Secund. Sent. 8 .""]","[""squall, storm, driving rain"",""storm"",""storms, distresses""]",[],"[{""biblio"":"""",""quote"":""κονιορτοῦ καὶ ζάλης ὑπὸ πνεύματος φερομένου""},{""biblio"":""Pl. | R. | 496d"",""quote"":""κονιορτοῦ καὶ ζάλης ὑπὸ πνεύματος φερομένου Pl. R. 496d""},{""biblio"":"""",""quote"":""χειμὼν καὶ ζ.""},{""biblio"":""Hp. | Insomn. | 89"",""quote"":""χειμὼν καὶ ζ. Hp. Insomn. 89""},{""biblio"":"""",""quote"":""ζ. ἀνέμων""},{""biblio"":""Plu. | 2.993e"",""quote"":""ζ. ἀνέμων Plu. 2.993e""},{""biblio"":"""",""quote"":""ἡ τοῦ βίου ζ.""},{""biblio"":""Procop.Gaz. | Ep. | 47"",""quote"":""ἡ τοῦ βίου ζ. Procop.Gaz. Ep. 47""},{""biblio"":"""",""quote"":""λογισμῶν ζάλαι""},{""biblio"":""Cat.Cod.Astr. | 2.211"",""quote"":""λογισμῶν ζάλαι Cat.Cod.Astr. 2.211""}]","[""Cat.Cod.Astr. | 2.211"",""Hp. | Insomn. | 89"",""Pl. | R. | 496d"",""Plu. | 2.993e"",""Procop.Gaz. | Ep. | 47""]",{},[],1,1,0,1,0,1,3,0,10
46085,7,37,n46085,ζαλλεύω,,,,,"[""ζαλλεύω, Aeol. imper.3 pl. ζαλλεὺόντον dub. sens. in Alc. Oxy. 1789 Fr. 1 i marg. (= Fr. 12 Lobel).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46086,7,38,n46086,ζαλμός,,ὁ,,,"[""skin, Porph. VP 14 .""]","[""skin""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46087,7,39,n46087,ζάλος,,ὁ,,,"[""mud,ζ. ἰλυόεις,=βορβορῶδες κῦμα, Nic. Th. 568 ;ζάλον(ζαλόν cod.): πηλόν, Hsch. : metaph., Lib. Ep. 1144 .""]","[""mud""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46088,7,40,n46088,ζᾶλος,,,,,"[""ζᾶλος,ζᾱλόω,ζᾱλωτός, Dor. for ζῆλος, etc.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46089,7,41,n46089,ζάματος,,τό,,,"[""ζάβατος 2 , Hsch. :ζαμάτιον,τό,=τρύβλιον, Id.ζαμελής: μέγα μέλος ἔχων, Id.""]",[],[],"[{""biblio"":"""",""quote"":""ζάβατος""},{""biblio"":""2"",""quote"":""ζάβατος 2""}]","[""2""]",{},[],1,0,0,1,0,1,0,0,2
46090,7,42,n46090,ζᾰμεν-έω,,,,,"[""to put forth all one's fury, Hes. Th. 928 .""]","[""to put forth all one's fury""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46091,7,43,n46091,ζᾰμεν-ής,Adj.,,,753,"[""very strong, mighty, raging, h.Merc. 307 (in Sup. ζαμενέστατε); Κένταυρος, ἅλιος, Pi. P. 9.38 , N. 4.13 , cf.Sammelb. 5829.8 : once in Trag.,ζ. λόγος word of violence or enmity, S. Aj. 137 (anap.); also in late Ep. , ζ. χόλος Opp. C. 3.448 : neut. as Adv., ἐπὶ ζαμενὲς κοτέουσα Nic. Th. 181 :—in form ζᾰμενός,ή,όν, Orac. ap. Porph. Plot. 22 codd., Hsch.""]","[""very strong, mighty, raging,"",""of violence"",""enmity""]","[""μένος""]","[{""biblio"":"""",""quote"":""ζ. χόλος""},{""biblio"":""Opp. | C. | 3.448"",""quote"":""ζ. χόλος Opp. C. 3.448""},{""biblio"":"""",""quote"":""ἐπὶ ζαμενὲς κοτέουσα""},{""biblio"":""Nic. | Th. | 181"",""quote"":""ἐπὶ ζαμενὲς κοτέουσα Nic. Th. 181""}]","[""Nic. | Th. | 181"",""Opp. | C. | 3.448""]",{},[],1,1,1,1,0,1,3,1,4
46092,7,44,n46092,ζαμερίτας,,ὁ,,,"[""ζαμερίτας,α,ὁ, Dor. word for μακαρίτης, Phot.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46093,7,45,n46093,ζαμῆται:,,,,,"[""stone, Orph. L. 263 (s.v.l.).""]","[""stone""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46094,7,46,n46094,ζᾱμία,,,,,"[""ζᾱμία,ζᾱμιόω, etc., Aeol. , etc., for ζημ-.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46095,7,47,n46095,ζᾱμιοργία,,,,,"[""ζᾱμιοργία, Elean for δημιουργία, Schwyzer 409.6 (vi B.C.).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46096,7,48,n46096,Ζάν,,ὁ,,,"[""v. Ζεύς .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""Ζεύς""},{""type"":"""",""target"":"""",""text"":""v. Ζεύς""}]",1,0,0,0,1,1,0,0,0
46097,7,49,n46097,ζᾰνεκέως,Adv.,,,,"[""ζᾰνεκέως or ζᾰνεκῶς,Adv., Aeol. for διανεκῶς, cj. in Corinn. 9 ; cf.αἰζηνεκές: διηνεκές, αἰώνιον, Hsch. ζανίδες: ἡγεμονίδες, Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46098,7,50,n46098,ζάπεδον,,τό,,,"[""= δάπεδον , Xenoph. 1.1 , IG 12(5).215 (Paros).""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δάπεδον""},{""type"":"""",""target"":"""",""text"":""= δάπεδον""}]",1,0,0,0,1,1,0,0,0
46099,7,51,n46099,ζᾰπίμελος,,,,,"[""very fat, Hsch.""]","[""very fat""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46100,7,52,n46100,ζαπληθής,,,,,"[""very full,ζ. γενειάς a thick, full beard, A. Pers. 316 ; ζ. στόμα Μούσης full-sounding, AP 7.75 (Antip.).""]","[""very full"",""a thick, full"",""full-sounding,""]","[""πλήθω""]","[{""biblio"":"""",""quote"":""ζ. στόμα Μούσης""},{""biblio"":""AP | 7.75"",""quote"":""ζ. στόμα Μούσης full-sounding, AP 7.75""}]","[""AP | 7.75""]",{},[],1,1,1,1,0,1,3,1,2
46101,7,53,n46101,ζάπλουτος,,,,,"[""very rich, Hdt. 1.32 , E. Andr. 1282 , Lib. Decl. 30.12 , Jul. Ep. 89b .""]","[""very rich""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46102,7,54,n46102,ζᾰπότης,,ὁ,,,"[""toper, Hsch.""]","[""toper""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
46103,7,55,n46103,ζάπῠρος,,,,,"[""very fiery, ἕλικες στεροπῆς A. Pr. 1084 (anap.);πωτήματα Orac. ap. Porph. ap. Eus. PE 6.3 .""]","[""very fiery""]","[""πῦρ""]","[{""biblio"":"""",""quote"":""ἕλικες στεροπῆς""},{""biblio"":""A. | Pr. | 1084"",""quote"":""ἕλικες στεροπῆς A. Pr. 1084""}]","[""A. | Pr. | 1084""]",{},[],1,1,1,1,0,1,1,1,2
46104,7,56,n46104,ζαργάνη,,,,,"[""= ταινία , Sch. Opp. H. 1.100 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ταινία""},{""type"":"""",""target"":"""",""text"":""= ταινία""}]",1,0,0,0,1,1,0,0,0
46105,7,57,n46105,ζάρηκες,,,,,"[""ζάρηκες(-ικές cod. extra ordinem): ἐπίθετον πελαγῶν(-αργῶν Mus.), Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46106,7,58,n46106,ζάρος,,ὁ,,,"[""ζάρος,ὁ, a bird of prey, Sch. E. Ph. 45 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
46107,7,59,n46107,ζαροῦν:,,,,,"[""v. ζητός .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ζητός""},{""type"":"""",""target"":"""",""text"":""v. ζητός""}]",1,0,0,0,1,1,0,0,0
46108,7,60,n46108,ζατόω,,,,,"[""= Φράζω , EM 408.11 , cf. Hsch. :— Med. with aor. Pass. ,=αἰσθάνομαι, Id. s.v. ἐζατώθη, ἐζατωσάμην .ζατράπης, v. σατράπης .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""Φράζω""},{""type"":"""",""target"":"""",""text"":""= Φράζω""},{""type"":""ref"",""target"":"""",""text"":""ἐζατώθη, ἐζατωσάμην""},{""type"":"""",""target"":"""",""text"":""s.v. ἐζατώθη, ἐζατωσάμην""},{""type"":""ref"",""target"":"""",""text"":""σατράπης""},{""type"":"""",""target"":"""",""text"":""v. σατράπης""}]",1,0,0,0,1,1,0,0,0
46109,7,61,n46109,ζατρεφής,Adj.,,,,"[""well-fed, fat, goodly, ταύρων ζατρεφέων Il. 7.223 ; Φώκας ζατρεφέας Od. 4.451 .""]","[""well-fed, fat, goodly""]","[""τρέφω""]","[{""biblio"":"""",""quote"":""ταύρων ζατρεφέων""},{""biblio"":""Il. | 7.223"",""quote"":""ταύρων ζατρεφέων Il. 7.223""},{""biblio"":"""",""quote"":""Φώκας ζατρεφέας""},{""biblio"":""Od. | 4.451"",""quote"":""Φώκας ζατρεφέας Od. 4.451""}]","[""Il. | 7.223"",""Od. | 4.451""]",{},[],1,1,1,1,0,1,1,1,4
46110,7,62,n46110,ζατρίκιον,,τό,,,"[""the game of chess, Sch. Theoc. 6.18 . (From Skt.catur-a[ndot ]ga-'four members', through Pers. and Arab. )""]","[""the game of chess"",""catur-a[ndot ]ga-""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
