global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
18951,2,1,n18950,β,,,,,"[""= δύο and δεύτερος,but b' = 2 , 000 ."",""to represent ϝ, freq. in Hsch. , esp. in Lacon. words, cf.βείκατι,etc.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""δύο""},{""type"":"""",""target"":"""",""text"":""= δύο""}]",1,0,0,0,1,2,0,0,0
18952,2,2,n18951,βᾶ,,,,,"[""king! A. Supp. 892 (lyr.)."",""an exclam.baa!(with ref. to the baaing of a lamb), Hermipp. 19 .""]","[""king!"",""baa!"",""baaing""]",[],[],[],{},[],1,1,0,0,0,2,3,0,0
18953,2,3,n18952,βαβάζω,,,,,"[""speak inarticulately,or shout, Hsch. ; but aor. inf. βαβάξαι dance,Id. (Cf.βαβάκτης.)""]","[""speak inarticulately,"",""shout,"",""dance,""]",[],[],[],{},[],1,1,0,0,0,1,3,0,0
18954,2,4,n18953,βαβαί,,,,,"[""bless me! E. Cyc. 156 , Ar. Av. 272 , etc.; doubled,hurrah! Achae. 28 , cf. Chrysipp.Stoic. 3.178 ;οὐχὶ τῶν μετρίων, ἀλλὰ τῶν βαβαὶ βαβαί,to denote persons extravagant in their expressions, Alex. 206 : c. gen.,βαβαὶ τοῦ λόγου bless me what an argument! Pl. Phlb. 23b , cf. Jul. Caes. 309b , etc. (On the accent, cf. Hdn.Gr. 1.502 ;βαβαῖ cod. B in Pl. l.c.)""]","[""bless me!"",""hurrah!"",""extravagant"",""bless me""]",[],[],[],{},[],1,1,0,0,0,1,4,0,0
18955,2,5,n18954,βαβαιάξ,,,,,"[""βαβαὶ βαβαιάξ Id. Pax 248 .""]",[],[],"[{""biblio"":"""",""quote"":""βαβαὶ βαβαιάξ""},{""biblio"":""Id. | Pax | 248"",""quote"":""βαβαὶ βαβαιάξ Id. Pax 248""}]","[""Id. | Pax | 248""]",{},[],1,0,0,1,0,1,0,0,2
18956,2,6,n18955,βάβακα:,,,,,"[""βάβακα: τὸν γάλλον, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18957,2,7,n18956,βαβάκινος:,,,,,"[""βαβάκινος: χύτρας εἶδος, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18958,2,8,n18957,βάβακοι,,,,,"[""= τέττιγες; in Pontus, = βάτραχοι , Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""τέττιγες;""},{""type"":"""",""target"":"""",""text"":""= τέττιγες;""},{""type"":""ref"",""target"":"""",""text"":""βάτραχοι""},{""type"":"""",""target"":"""",""text"":""= βάτραχοι""}]",1,0,0,0,1,1,0,0,0
18959,2,9,n18958,βαβάκτης,,,,,"[""reveller,of Pan, Cratin. 321 , cf. Eust. 1431.46 ; of Dionysus, Corn. ND 30 ; expld. by ὀρχηστής, EM 183.45 , Hsch.""]","[""reveller,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18960,2,10,n18959,βάβαλον:,,,,,"[""βάβαλον: αἰδοῖον, Hsch. : also βάβαλον: κραύγασον( Lacon. ), Id.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18961,2,11,n18960,βάβαξ,,ὁ,,,"[""chatterer, Archil. 33 , Lyc. 472 .""]","[""chatterer,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18962,2,12,n18961,βαβέλιος,,,,,"[""= ἀέλιος, ἥλιος , Eust. 1654.20 .""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀέλιος, ἥλιος""},{""type"":"""",""target"":"""",""text"":""= ἀέλιος, ἥλιος""}]",1,0,0,0,1,1,0,0,0
18963,2,13,n18962,βαβήρ:,,,,,"[""βαβήρ: ὁ Ἄρης, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18964,2,14,n18963,βαβίζω,,,,,"[""= βαύ̈ζω , Zenod. ap. Ammon. p.231 V.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""βαύ̈ζω""},{""type"":"""",""target"":"""",""text"":""= βαύ̈ζω""}]",1,0,0,0,1,1,0,0,0
18965,2,15,n18964,βάβιον,,τό,,,"[""child, Dam. Isid. 76 .""]","[""child,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18966,2,16,n18965,βαβράζω,,,,,"[""chatter, chirp,of the grasshopper, Anan. 5.6 .""]","[""chatter, chirp,""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18967,2,17,n18966,βάβρηκες,,οἱ,,,"[""gums,or food in the teeth, Hsch. βαβρήν,lees of olive-oil( Maced. ), Id.βαβύας,ὁ,mud,Id.:—also βαβύλμς, Suid.""]","[""gums,"",""food in the teeth,"",""lees of olive-oil"",""mud,""]",[],[],[],{},[],1,1,0,0,0,1,4,0,0
18968,2,18,n18967,βαβυκώς,,,,,"[""= πελεκάν , Philet. ap. Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""πελεκάν""},{""type"":"""",""target"":"""",""text"":""= πελεκάν""}]",1,0,0,0,1,1,0,0,0
18969,2,19,n18968,Βᾰβῠλών,Adj.,ἡ,,,"[""Babylon, Alc. Supp. 16.10 , etc.:—Βᾰβῠλώνιοι,οἱ,Babylonians, Hdt. 1.77 , etc., and Βᾰβῠλωνία,ἡ,Babylonia, Arist. Oec. 1352b27 :—also Βᾰβῠλωνεύς,έως,ὁ, St.Byz. ; fem.Βᾰβῠλωνίς,ίδος, Nonn. D. 40.303 :—Adj. Βᾰβῠλώνιος,α,ον, Hdt. 1.106 , etc.;ος,ον, Arr. An. 6.29.6 ; or Βᾰβῠλωνιακός,ή,όν, Alex. 308 .""]","[""Babylon,"",""Babylonians,"",""Babylonia,""]",[],[],[],{},[],1,1,0,0,0,1,3,0,0
18970,2,20,n18969,βαβύρας:,,,,,"[""βαβύρας: πίων, Cyr.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18971,2,21,n18970,βαβύρτας:,,,,,"[""baburrus.)""]","[""baburrus.""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18972,2,22,n18971,βαγαῖος:,,,,,"[""title of Zeus in Phrygia, Id. (Cf. Slav.bog[ucaron]'good'.)""]","[""bog[ucaron]""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
18973,2,23,n18972,βαγαρόν:,,,,,"[""βαγαρόν: χλιαρόν( Lacon. ), Hsch. βαγεῖ: εἰσελθοῦσαι,Id.βάγιον: μέγα,Id., Suid.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18974,2,24,n18973,βάγμα,,τό,,,"[""speech, A. Pers. 637 (lyr.,pl.).""]","[""speech,""]","[""βάζω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
18975,2,25,n18974,βάγος:,,,,,"[""βάγος: κλάσμα ἄρτου, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
18976,2,26,n18975,βαγός:,,,,,"[""= ἀγός ), Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀγός""},{""type"":"""",""target"":"""",""text"":""= ἀγός""}]",1,0,0,0,1,1,0,0,0
18977,2,27,n18976,βαγώας,,ὁ,,,"[""Bagöus,Persian word, said to be = εὐνοῦχος , as pr. n. in Str. 15.3.24 , etc.""]","[""Bagöus,""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""εὐνοῦχος""},{""type"":"""",""target"":"""",""text"":""= εὐνοῦχος""}]",1,1,0,0,1,1,1,0,0
18978,2,28,n18977,βαδάς:,,,,,"[""βαδέλγει Cyr. , alii alia).""]",[],[],"[{""biblio"":"""",""quote"":""βαδέλγει""},{""biblio"":""Cyr."",""quote"":""βαδέλγει Cyr.""}]","[""Cyr.""]",{},[],1,0,0,1,0,1,0,0,2
18979,2,29,n18978,βαδδίν:,,,,,"[""βαδδίν: βύσσινον ἔνδυμα ἐξαίρετον, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
