global_index,file_part,entry_uid,entry_id,headword,pos,gender,page_start,page_end,senses_json,translations_json,etymologies_json,citations_json,biblio_json,gramgrp_json,xrefs_json,has_sense,has_tr,has_etym,has_cit,has_xref,sense_count,tr_count,etym_count,cit_count
21357,3,1,n21357,γ,,,,,"[""three, third, thrice: also, with pr. n., Βάσσος γ́ B., son and grandson of B., IGRom. 4.1587 (ii A. D.), etc.: but g' = 3 , 000"",""written for ϝ, freq. in Hsch. , as γανδάνειν: ἀρέσκειν, etc.""]","[""three, third, thrice"",""B., son and grandson of B.,""]",[],"[{""biblio"":"""",""quote"":""Βάσσος γ́""},{""biblio"":""IGRom. | 4.1587"",""quote"":""Βάσσος γ́ B., son and grandson of B., IGRom. 4.1587""}]","[""IGRom. | 4.1587""]",{},[],1,1,0,1,0,2,2,0,2
21358,3,2,n21358,γᾰ,,,,,"[""γᾰ, Dor. for γε, Ar. Ach. 775 , etc.; cf.ε̆γωγα , τύγα.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21359,3,3,n21359,γᾶ,,,,,"[""γᾶ, Dor. and Aeol. for γῆ.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21360,3,4,n21360,γαβαθόν:,,,,,"[""γαβαθόν: τρύβλιον, Hsch. ; cf.ζάβατος.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21361,3,5,n21361,γαβαλάν:,,,,,"[""labourer( Lacon. ), Id.""]","[""labourer""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
21362,3,6,n21362,Γᾰγάτης,,ὁ,,,"[""lignite, Orph. L. 474 , Plin. HN 36.141 , Dsc. 5.128 , Gal. 12.203 , Gp. 15.1.32 ."",""jet, Solin. 22.11 ."",""= ἀστράγαλος , cj. in Ps.- Dsc. 4.61 . (From Γάγας or Γάγγαι, a town and river in Lycia.)""]","[""lignite"",""jet""]",[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""ἀστράγαλος""},{""type"":"""",""target"":"""",""text"":""= ἀστράγαλος""}]",1,1,0,0,1,3,2,0,0
21363,3,7,n21363,γαγγαίνειν:,,,,,"[""γαγγαίνειν: τὸ μετὰ γέλωτος προσπαίζειν, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21364,3,8,n21364,γαγγᾰλ-ιάω,,,,,"[""= -ίζεσθαι , Hsch.""]",[],[],[],[],{},"[{""type"":""ref"",""target"":"""",""text"":""-ίζεσθαι""},{""type"":"""",""target"":"""",""text"":""= -ίζεσθαι""}]",1,0,0,0,1,1,0,0,0
21365,3,9,n21365,γαγγᾰλ-ίζω,,,,,"[""γαγγᾰλ-ίζω, later form of Att. γαργαλίζω, Phryn. 77 , Anacreont. 5.7 (but the contrary is stated in Phryn. PS p.56 B. ).""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21366,3,10,n21366,γαγγᾰλ-ίδες:,,,,,"[""γαγγᾰλ-ίδες: γελασῖνοι, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21367,3,11,n21367,γάγγᾰλ-ος,,ὁ,,,"[""fickle person, Id.""]","[""fickle person""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
21368,3,12,n21368,γαγγᾰμ-εύς,,ὁ,,,"[""fisher, Hsch.""]","[""fisher""]",[],[],[],{},[],1,1,0,0,0,1,1,0,0
21369,3,13,n21369,γαγγᾰμ-ευτής,,ὁ,,,"[""γαγγᾰμ-ευτής,οῦ,ὁ,=foreg., prob. in EM 219.25 .""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21370,3,14,n21370,γάγγᾰμ-ον,,τό,,,"[""small round net, esp. for oystercatching, Opp. H. 3.81 : metaph.,μέγα δουλείας γ. A. Ag. 361 (anap.): —also γαγγάμη,ἡ, Str. 7.3.18 ."",""umbilical region, Poll. 2.169 (γαγγαμών is f.l.).""]","[""small round net"",""umbilical region""]",[],[],[],{},[],1,1,0,0,0,2,2,0,0
21371,3,15,n21371,γαγγᾰμ-ουλκός,,,,,"[""dragging an oyster-net, EM <*> 19.23 .""]","[""dragging an oyster-net,""]","[""ἕλκω""]",[],[],{},[],1,1,1,0,0,1,1,1,0
21372,3,16,n21372,Γαγγητικός,,,,,"[""from the Ganges,νάρδος, a fragrant medicinal grass,= Cymbopogon Iwarancusa, Peripl.M.Rubr. 63 ;σινδόνες ibid.""]","[""from the Ganges"",""Cymbopogon Iwarancusa,""]",[],[],[],{},[],1,1,0,0,0,1,2,0,0
21373,3,17,n21373,γαγγίας,,,,,"[""γαγγίας ἤ""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
21374,3,18,n21374,γαγγαλίας,,,,,"[""γαγγαλίας(leg.γαγγαλίδας): οἱ μὲν γελασῖνον, οἱ δὲ τὴν τῶν νεύρων(ἐρίων cod.)συστροφήν, ἄλλοι ὑποστάθμην, Hsch.""]",[],[],[],[],{},[],1,0,0,0,0,1,0,0,0
