"lat.","1","1","A","[1].II","1","<sense level=\"1\" n=\"II\" id=\"n0.1\">The sound of the A is <hi rend=\"ital\">short</hi> or <hi rend=\"ital\">long</hi> in every part of the word; as, ăb, păter, ită; ā, māter, frustrā. During a short period (between about 620 and 670 A. U. C. = from 134 to 84 B.C.) <hi rend=\"ital\">long a</hi> was written <hi rend=\"ital\">aa</hi>, probably first by the poet L. Attius, in the manner of the Oscan language; so we find in Latin inscriptions: AA. CETEREIS (i.e. a ceteris), CALAASI, FAATO, HAACE, MAARCIVM, PAAPVS, PAASTORES, VAARVS; and in Greek writing, <foreign lang=\"greek\">ΜΑΑΡΚΟΥ ΥΙΟΣ ΜΑΑΡΚΕΛΛΟΣ</foreign>, <foreign lang=\"greek\">ΚΟΙΝΤΟΝ ΜΑΑΡΚΙΟΝ</foreign> (like Osc. aasas = Lat. āra, Osc. Paapi = Lat. Pāpius, Osc. Paakul = Lat. Pāculus, Pācullus, Pācuvius, etc.), v. Ritschl, Monum. Epigr. p. 28 sq., and cf. Mommsen, Unterital. Dialekte, p. 210 sq. (The Umbrian language has gone a step farther, and written <hi rend=\"ital\">long a</hi> by <hi rend=\"ital\">aha</hi>, as Aharna, Naharcom, trahaf, etc.; cf. Aufrecht and Kirchhoff, Umbrische Sprachdenkm. p. 76 sq.) Vid. also the letters E and U.</sense>","The sound of the A is short or long in every part of the word; as, ăb, păter, ită; ā, māter, frustrā. During a short period (between about 620 and 670 A. U. C. = from 134 to 84 B.C.) long a was written aa, probably first by the poet L. Attius, in the manner of the Oscan language; so we find in Latin inscriptions: AA. CETEREIS (i.e. a ceteris), CALAASI, FAATO, HAACE, MAARCIVM, PAAPVS, PAASTORES, VAARVS; and in Greek writing, ΜΑΑΡΚΟΥ ΥΙΟΣ ΜΑΑΡΚΕΛΛΟΣ, ΚΟΙΝΤΟΝ ΜΑΑΡΚΙΟΝ (like Osc. aasas = Lat. āra, Osc. Paapi = Lat. Pāpius, Osc. Paakul = Lat. Pāculus, Pācullus, Pācuvius, etc.), v. Ritschl, Monum. Epigr. p. 28 sq., and cf. Mommsen, Unterital. Dialekte, p. 210 sq. (The Umbrian language has gone a step farther, and written long a by aha, as Aharna, Naharcom, trahaf, etc.; cf. Aufrecht and Kirchhoff, Umbrische Sprachdenkm. p. 76 sq.) Vid. also the letters E and U.",\N,"2025-11-11 17:20:45","jms"
"lat.","2","1","A","[1].III","1","<sense level=\"1\" n=\"III\" id=\"n0.2\">In etymological and grammatical formation of words, <hi rend=\"ital\">short a</hi> very often (sometimes also <hi rend=\"ital\">long a</hi>) is changed into other vowels.</sense>","In etymological and grammatical formation of words, short a very often (sometimes also long a) is changed into other vowels.",\N,"2025-11-11 17:20:45","jms"
"lat.","3","1","A","[1].III.A","1","<sense level=\"2\" n=\"A\" id=\"n0.3\"><hi rend=\"ital\">Short a</hi> is changed, </sense>","Short a is changed",\N,"2025-11-11 17:20:45","jms"
"lat.","4","1","A","[1].III.A.1","1","<sense level=\"3\" n=\"1\" id=\"n0.4\">, into <hi rend=\"ital\">long a</hi>—</sense>","into long a—",\N,"2025-11-11 17:20:45","jms"
"lat.","5","1","A","[1].III.A.1.a","1","<sense level=\"4\" n=\"a\" id=\"n0.5\">In consequence of the suppression of the following consonants at the end or in the middle of the word: ăb, <hi rend=\"ital\">ā;</hi> vădis, <hi rend=\"ital\">vās;</hi> ăg-, ăg-men, <hi rend=\"ital\">exāmen;</hi> tăg-, <hi rend=\"ital\">contāmino;</hi> căd-, <hi rend=\"ital\">cāsus</hi>. Hence also in the <hi rend=\"ital\">abl. sing.</hi> of the first decl., and in the particles derived from it, in consequence of the suppression of the original ablat. end. -<hi rend=\"ital\">d</hi>: PRAEDAD (Col. Rostr.), <hi rend=\"ital\">praedā;</hi> SENTENTIAD (S. C. de Bacch.), <hi rend=\"ital\">sententiā;</hi> EXTRAD (ib.), <hi rend=\"ital\">extrā;</hi> SVPRAD (ib.), <hi rend=\"ital\">suprā</hi>. —Hence,</sense>","In consequence of the suppression of the following consonants at the end or in the middle of the word: ăb, ā; vădis, vās; ăg-, ăg-men, exāmen; tăg-, contāmino; căd-, cāsus. Hence also in the abl. sing. of the first decl., and in the particles derived from it, in consequence of the suppression of the original ablat. end. -d: PRAEDAD (Col. Rostr.), praedā; SENTENTIAD (S. C. de Bacch.), sententiā; EXTRAD (ib.), extrā; SVPRAD (ib.), suprā. —Hence",\N,"2025-11-11 17:20:45","jms"
"lat.","6","1","A","[1].III.A.1.b","1","<sense level=\"4\" n=\"b\" id=\"n0.6\">In perfect forms: scăb-o, <hi rend=\"ital\">scābi;</hi> căv-eo, <hi rend=\"ital\">cāvi;</hi> făv-eo, <hi rend=\"ital\">fāvi;</hi> păv-eo, <hi rend=\"ital\">pāvi</hi> (for scăbui, căvui, făvui, păvui).</sense>","In perfect forms: scăb-o, scābi; căv-eo, cāvi; făv-eo, fāvi; păv-eo, pāvi (for scăbui, căvui, făvui, păvui).",\N,"2025-11-11 17:20:45","jms"
"lat.","7","1","A","[1].III.A.1.c","1","<sense level=\"4\" n=\"c\" id=\"n0.7\">In other forms: ăgo, <hi rend=\"ital\">ambāges;</hi> păc-, păc-iscor, <hi rend=\"ital\">pâcis</hi> (pâx); săg-ax, <hi rend=\"ital\">sāgus</hi>, <hi rend=\"ital\">sāga;</hi> măc-er, <hi rend=\"ital\">mācero;</hi> făg- (<foreign lang=\"greek\">φαγεῖν</foreign>), <hi rend=\"ital\">fāgus</hi>. (Contrary to analogy, <hi rend=\"ital\">ă</hi> remains short in dănunt, from dă-in-unt, V. Ritschl, l.l. p. 17.)</sense>","In other forms: ăgo, ambāges; păc-, păc-iscor, pâcis (pâx); săg-ax, sāgus, sāga; măc-er, mācero; făg- (φαγεῖν), fāgus. (Contrary to analogy, ă remains short in dănunt, from dă-in-unt, V. Ritschl, l.l. p. 17.)",\N,"2025-11-11 17:20:45","jms"
"lat.","8","1","A","[1].III.A.2","1","<sense level=\"3\" n=\"2\" id=\"n0.8\"><hi rend=\"ital\">Short a</hi> is changed into ĕ or ē—</sense>","Short a is changed into ĕ or ē—",\N,"2025-11-11 17:20:45","jms"
"lat.","9","1","A","[1].III.A.2.a","1","<sense level=\"4\" n=\"a\" id=\"n0.9a\">Into ĕ.</sense>","Into ĕ.",\N,"2025-11-11 17:20:45","jms"
"lat.","10","1","A","[1].III.A.2.a.(a)","1","<sense level=\"5\" n=\"(a)\" id=\"n0.9b\">Most frequently in the second part of compounds, particularly <hi rend=\"ital\">before two consonants</hi>: facio, <hi rend=\"ital\">confectus;</hi> jacio, <hi rend=\"ital\">conjectus;</hi> rapio, <hi rend=\"ital\">dereptus;</hi> dăm-, damno, <hi rend=\"ital\">condemno;</hi> făl-, fallo, <hi rend=\"ital\">fefelli;</hi> măn-, mando, <hi rend=\"ital\">commendo;</hi> scando, <hi rend=\"ital\">ascendo;</hi> ăp-, aptus, <hi rend=\"ital\">ineptus;</hi> ăr-, ars, <hi rend=\"ital\">iners</hi>, <hi rend=\"ital\">sollers;</hi> ăn-, annus, <hi rend=\"ital\">perennis;</hi> căpio, <hi rend=\"ital\">auceps;</hi> căput, <hi rend=\"ital\">triceps;</hi> ăgo, <hi rend=\"ital\">remex;</hi> jăcio, <hi rend=\"ital\">objex</hi>. And thus in Plautus, according to the best MSS., <hi rend=\"ital\">dispenno, dispessus</hi> from pando, <hi rend=\"ital\">compectus</hi> from compăciscor, <hi rend=\"ital\">anteceptus</hi> from capio (on the other hand, in Vergil, according to the best MS., <hi rend=\"ital\">aspurgo, attractare, detractare,</hi> kept their <hi rend=\"ital\">a</hi> unchanged).</sense>","Most frequently in the second part of compounds, particularly before two consonants: facio, confectus; jacio, conjectus; rapio, dereptus; dăm-, damno, condemno; făl-, fallo, fefelli; măn-, mando, commendo; scando, ascendo; ăp-, aptus, ineptus; ăr-, ars, iners, sollers; ăn-, annus, perennis; căpio, auceps; căput, triceps; ăgo, remex; jăcio, objex. And thus in Plautus, according to the best MSS., dispenno, dispessus from pando, compectus from compăciscor, anteceptus from capio (on the other hand, in Vergil, according to the best MS., aspurgo, attractare, detractare, kept their a unchanged).",\N,"2025-11-11 17:20:45","jms"
"lat.","11","1","A","[1].III.A.2.a.(b)","1","<sense level=\"5\" n=\"(b)\" id=\"n0.10\">Sometimes <hi rend=\"ital\">ă</hi> is changed into <hi rend=\"ital\">ĕ</hi> also before <hi rend=\"ital\">one consonant</hi> (but in this case it is usually changed into <hi rend=\"ital\">ĭ;</hi> <xr><lbl>v.</lbl> <ref targOrder=\"U\" type=\"sym\">infra</ref></xr>, 3. a. <hi rend=\"ital\">a</hi>.): grădior, <hi rend=\"ital\">ingrĕdior;</hi> pătior, <hi rend=\"ital\">perpĕtior;</hi> părio, <hi rend=\"ital\">repĕrio;</hi> păro, <hi rend=\"ital\">vitupĕro;</hi> ăp-, <hi rend=\"ital\">coepi</hi> (i. e. co-ĕpi); căno, <hi rend=\"ital\">tubicĕn, tibicĕn;</hi> in the reduplicated <hi rend=\"ital\">carcĕr</hi> (from carcar) <hi rend=\"ital\">farfĕrus</hi> (written also farfărus); and so, according to <cb n=\"A\"/> the better MSS., <hi rend=\"ital\">aequipĕro</hi> from păro, and <hi rend=\"ital\">defĕtigo</hi> from fătigo.</sense>","Sometimes ă is changed into ĕ also before one consonant (but in this case it is usually changed into ĭ; v. infra, 3. a. a.): grădior, ingrĕdior; pătior, perpĕtior; părio, repĕrio; păro, vitupĕro; ăp-, coepi (i. e. co-ĕpi); căno, tubicĕn, tibicĕn; in the reduplicated carcĕr (from carcar) farfĕrus (written also farfărus); and so, according to  the better MSS., aequipĕro from păro, and defĕtigo from fătigo.",\N,"2025-11-11 17:20:45","jms"
"lat.","12","1","A","[1].III.A.2.a.(g)","1","<sense level=\"5\" n=\"(g)\" id=\"n0.11\">In words taken from the Greek: <foreign lang=\"greek\">τάλαντον</foreign>, <hi rend=\"ital\">talĕntum;</hi> <foreign lang=\"greek\">φάλαρα</foreign>, <hi rend=\"ital\">phalĕrae;</hi> <foreign lang=\"greek\">σίσαρον</foreign>, <hi rend=\"ital\">sisĕr</hi> (but, according to the best MSS., <hi rend=\"ital\">cumăra</hi> from <foreign lang=\"greek\">καμάρα</foreign>, not <hi rend=\"ital\">camĕra</hi>).</sense>","In words taken from the Greek: τάλαντον, talĕntum; φάλαρα, phalĕrae; σίσαρον, sisĕr (but, according to the best MSS., cumăra from καμάρα, not camĕra).",\N,"2025-11-11 17:20:45","jms"
"lat.","13","1","A","[1].III.A.2.b","1","<sense level=\"4\" n=\"b\" id=\"n0.12\"><hi rend=\"ital\">Short a</hi> is changed to ē in some perfect forms: ăgo, <hi rend=\"ital\">ēgi;</hi> fācio, <hi rend=\"ital\">fēci;</hi> jăcio, <hi rend=\"ital\">jēci;</hi> frag-, frango, <hi rend=\"ital\">frēgi;</hi> căpio, cēpi, and păg-, pango, <hi rend=\"ital\">pēgi</hi> (together with <hi rend=\"ital\">pepĭgi</hi> and <hi rend=\"ital\">panxi</hi>, v. pango).</sense>","Short a is changed to ē in some perfect forms: ăgo, ēgi; fācio, fēci; jăcio, jēci; frag-, frango, frēgi; căpio, cēpi, and păg-, pango, pēgi (together with pepĭgi and panxi, v. pango).",\N,"2025-11-11 17:20:45","jms"
"lat.","14","1","A","[1].III.A.3","1","<sense level=\"3\" n=\"3\" id=\"n0.13a\"><hi rend=\"ital\">Short a</hi> is changed to ĭ,</sense>","Short a is changed to ĭ",\N,"2025-11-11 17:20:45","jms"
"lat.","15","1","A","[1].III.A.3.a","1","<sense level=\"4\" n=\"a\" id=\"n0.13b\">(most frequently in the second part of compounds) </sense>","(most frequently in the second part of compounds)",\N,"2025-11-11 17:20:45","jms"
"lat.","16","1","A","[1].III.A.3.a.(a)","1","<sense level=\"5\" n=\"(a)\" id=\"n0.14\"> before <hi rend=\"ital\">one consonant</hi>: ăgo, <hi rend=\"ital\">abĭgo;</hi> făcio, <hi rend=\"ital\">confĭcio;</hi> cădo, <hi rend=\"ital\">concĭdo;</hi> sălio, <hi rend=\"ital\">assĭlio;</hi> răpio, <hi rend=\"ital\">abrĭpio;</hi> păter, <hi rend=\"ital\">Juppĭter</hi> (in Umbrian lang. unchanged, Jupater), <hi rend=\"ital\">Marspĭter; Diespĭter, Opĭter;</hi> rătus, <hi rend=\"ital\">irrĭtus;</hi> ămicus, <hi rend=\"ital\">inĭmicus</hi> (but <hi rend=\"ital\">ă</hi> remains unchanged in <hi rend=\"ital\">adămo, impătiens,</hi> and in some compounds of a later period of Roman literature, as <hi rend=\"ital\">praejacio, calefacio,</hi> etc.). —</sense>","before one consonant: ăgo, abĭgo; făcio, confĭcio; cădo, concĭdo; sălio, assĭlio; răpio, abrĭpio; păter, Juppĭter (in Umbrian lang. unchanged, Jupater), Marspĭter; Diespĭter, Opĭter; rătus, irrĭtus; ămicus, inĭmicus (but ă remains unchanged in adămo, impătiens, and in some compounds of a later period of Roman literature, as praejacio, calefacio, etc.). —",\N,"2025-11-11 17:20:45","jms"
"lat.","17","1","A","[1].III.A.3.a.(b)","1","<sense level=\"5\" n=\"(b)\" id=\"n0.15\"> Sometimes also before <hi rend=\"ital\">two consonants</hi> (where it is usually changed into <hi rend=\"ital\">ĕ;</hi> <xr><lbl>v.</lbl> <ref targOrder=\"U\" type=\"sym\">supra</ref></xr>, 2. <foreign lang=\"greek\">α. β.</foreign>): tăg-, tango, <hi rend=\"ital\">contingo;</hi> păg-, pango, <hi rend=\"ital\">compingo</hi> (unchanged in some compounds, as <hi rend=\"ital\">peragro, desacro, depango, obcanto</hi>, etc.).</sense>","Sometimes also before two consonants (where it is usually changed into ĕ; v. supra, 2. α. β.): tăg-, tango, contingo; păg-, pango, compingo (unchanged in some compounds, as peragro, desacro, depango, obcanto, etc.).",\N,"2025-11-11 17:20:45","jms"
"lat.","18","1","A","[1].III.A.3.b","1","<sense level=\"4\" n=\"b\" id=\"n0.16\"><hi rend=\"ital\">ă</hi> is changed into ĭ in the reduplicated perfect forms: <hi rend=\"ital\">cădo, cecĭdi; căno, cecĭni;</hi> tăg-, tango, <hi rend=\"ital\">tetĭgi;</hi> păg-, pango, <hi rend=\"ital\">pepĭgi</hi>.</sense>","ă is changed into ĭ in the reduplicated perfect forms: cădo, cecĭdi; căno, cecĭni; tăg-, tango, tetĭgi; păg-, pango, pepĭgi.",\N,"2025-11-11 17:20:45","jms"
"lat.","19","1","A","[1].III.A.3.c","1","<sense level=\"4\" n=\"c\" id=\"n0.17\">Likewise in some roots which have <hi rend=\"ital\">ă</hi>: păg-, <hi rend=\"ital\">pignus;</hi> străg- (strangulo, <foreign lang=\"greek\">στράγγω</foreign>), <hi rend=\"ital\">stringo</hi>.</sense>","Likewise in some roots which have ă: păg-, pignus; străg- (strangulo, στράγγω), stringo.",\N,"2025-11-11 17:20:45","jms"
"lat.","20","1","A","[1].III.A.3.d","1","<sense level=\"4\" n=\"d\" id=\"n0.18\">In words taken from the Greek: <foreign lang=\"greek\">μηχανή</foreign>, <hi rend=\"ital\">machĭna;</hi> <foreign lang=\"greek\">πατάνη</foreign>, <hi rend=\"ital\">patĭna;</hi> <foreign lang=\"greek\">βυκάνη</foreign>, <hi rend=\"ital\">bucĭna;</hi> <foreign lang=\"greek\">τρυτάνη</foreign>, <hi rend=\"ital\">trutĭna;</hi> <foreign lang=\"greek\">βαλανεῖον</foreign>, <hi rend=\"ital\">balĭneum;</hi> <foreign lang=\"greek\">Κατάνα</foreign>, <hi rend=\"ital\">Catĭna</hi> (written also Catana); <foreign lang=\"greek\">Ἀκράγας</foreign>, <hi rend=\"ital\">Agrĭgentum</hi>.</sense>","In words taken from the Greek: μηχανή, machĭna; πατάνη, patĭna; βυκάνη, bucĭna; τρυτάνη, trutĭna; βαλανεῖον, balĭneum; Κατάνα, Catĭna (written also Catana); Ἀκράγας, Agrĭgentum.",\N,"2025-11-11 17:20:45","jms"
"lat.","21","1","A","[1].III.A.4","1","<sense level=\"3\" n=\"4\" id=\"n0.19\"><hi rend=\"ital\">Short a</hi> is changed into <hi rend=\"ital\">short</hi> or <hi rend=\"ital\">long o</hi>.</sense>","Short a is changed into short or long o.",\N,"2025-11-11 17:20:45","jms"
