"lat.","1","A","(littera), the first letter of the Latin alphabet, corresponding to the a, α of the other Indo-European languages: A primum est: hinc incipiam, et quae nomina ab hoc sunt, Lucil. ap. Terent. Scaur. p. 2255 P.: sus rostro si humi A litteram impresserit, Cic. Div. 1, 13, 23: ne in A quidem atque S litteras exire temere masculina Graeca nomina recto casu patiebantur, Quint. 1, 5, 61.","[1].I","1","main","A, a, indecl.","[a]","n.","n.","A",\N,"(<sense level=\"1\" n=\"I\" id=\"n0.0\"><hi rend=\"ital\">littera</hi>), the first letter of the Latin alphabet, corresponding to the a, <foreign lang=\"greek\">α</foreign> of the other Indo-European languages: <cit><quote lang=\"la\">A primum est: hinc incipiam, et quae nomina ab hoc sunt, Lucil. ap. Terent. Scaur. p. 2255 P.: sus rostro si humi A litteram impresserit,</quote> <bibl n=\"urn:cts:latinLit:phi0474.phi053.perseus-lat2:1:13:23\"><author>Cic.</author> Div. 1, 13, 23</bibl></cit>: <cit><quote lang=\"la\">ne in A quidem atque S litteras exire temere masculina Graeca nomina recto casu patiebantur,</quote> <bibl n=\"urn:cts:latinLit:phi1002.phi001:1:5:61\"><author>Quint.</author> 1, 5, 61</bibl></cit>.</sense>","(littera), the first letter of the Latin alphabet, corresponding to the a, α of the other Indo-European languages: A primum est: hinc incipiam, et quae nomina ab hoc sunt, Lucil. ap. Terent. Scaur. p. 2255 P.: sus rostro si humi A litteram impresserit, Cic. Div. 1, 13, 23: ne in A quidem atque S litteras exire temere masculina Graeca nomina recto casu patiebantur, Quint. 1, 5, 61.","2025-11-11 17:19:59","jms"
"lat.","2","a","=ab, v. ab.","[2]","2","main","a","[a]","prep.",\N,\N,\N,"=ab, v. ab.","=ab, v. ab.","2025-11-11 17:19:59","jms"
"lat.","3","a","=ah, v. ah.","[3]","2","main","ā","[a]","interj.",\N,\N,\N,"=ah, v. ah.","=ah, v. ah.","2025-11-11 17:19:59","jms"
"lat.","4","Aaron","Aaron, brother of Moses, and first high-priest of the Hebrews, Vulg. Exod. 4, 14; 6, 25 al.",\N,"2","main","Ăărōn (ăārōn, Prud. Psych. 884), indecl. or ōnis","[ajarɔn̪]","n.","m.","Aaron",\N,"<sense level=\"1\" n=\"I\" id=\"n3.0\"><hi rend=\"ital\">Aaron</hi>, <hi rend=\"ital\">brother of Moses</hi>, and <hi rend=\"ital\">first high-priest of the Hebrews</hi>, <bibl n=\"urn:cts:greekLit:tlg0527.tlg002:4:14\"><author>Vulg.</author> Exod. 4, 14</bibl>; <bibl>6, 25 al.</bibl></sense>","Aaron, brother of Moses, and first high-priest of the Hebrews, Vulg. Exod. 4, 14; 6, 25 al.","2025-11-11 17:19:59","jms"
"lat.","5","ab","ap, af, ab (av), au-, ā, ă; aps, abs, as-. The existence of the oldest form, ap, is proved by the oldest and best MSS. analogous to the prep. apud, the Sanscr. api, and Gr. ἐπί, and by the weakened form af, which, by the rule of historical grammar and the nature of the Latin letter f, can be derived only from ap, not from ab. The form af, weakened from ap, also very soon became obsolete. There are but five examples of it in inscriptions, at the end of the sixth and in the course of the seventh century B. C., viz.: AF VOBEIS, Inscr. Orell. 3114; AF MVRO, ib. 6601; AF CAPVA, ib. 3308; AF SOLO, ib. 589; AF LYCO, ib. 3036 (afuolunt=avolant, Paul. ex Fest. p. 26 Múll., is only a conjecture). In the time of Cicero this form was regarded as archaic, and only here and there used in account-books; v. Cic. Or. 47, 158 (where the correct reading is af, not abs or ab), and cf. Ritschl, Monum. Epigr. p. 7 sq.—The second form of this preposition, changed from ap, was ab, which has become the principal form and the one most generally  used through all periods—and indeed the only oue used before all vowels and h; here and there also before some consonants, particularly l, n, r, and s; rarely before c, j, d, t; and almost never before the labials p, b, f, v, or before m, such examples as ab Massiliensibus, Caes. B. C. 1, 35, being of the most rare occurrence.—By changing the b of ab through v into u, the form au originated, which was in use only in the two compounds aufero and aufugio for abfero, ab-fugio; aufuisse for afuisse, in Cod. Medic. of Tac. A. 12, 17, is altogether unusual. Finally, by dropping the b of ab, and lengthening the a, ab was changed into á, which form, together with ab, predominated through all periods of the Latin language, and took its place before all consonants in the later years of Cicero, and after him almoet exclusively.—By dropping the b without lengthening the a, ab occurs in the form ă- in the two compounds ă-bîo and ă-pĕrio, q. v.—On the other hand, instead of reducing ap to a and ă, a strengthened collateral form, aps, was made by adding to ap the letter s (also used in particles, as in ex, mox, vix). From the first, aps was used only before the letters c, q, t, and was very soon changed into abs (as ap into ab): abs chorago, Plaut. Pers. 1, 3, 79 (159 Ritschl): abs quivis, Ter. Ad. 2, 3, 1: abs terra, Cato, R. R. 51; and in compounds: aps-cessero, Plaut. Trin. 3, 1, 24 (625 R.); id. ib. 3, 2, 84 (710 R): abs-condo, abs-que, abs-tineo, etc. The use of abs was confined almost exclusively to the combination abs te during the whole ante-classic period, and with Cicero till about the year 700 A. U. C. (=B. C. 54). After that time Cicero evidently hesitates between abs te and a te, but during the last five or six years of his life a te became predominant in all his writings, even in his letters; consequently abs te appears but rarely in later authors, as in Liv. 10, 19, 8; 26, 15, 12; and who, perhaps, also used abs conscendentibus, id. 28, 37, 2; v. Drakenb. ad. h. l. (Weissenb. ab).—Finally abs, in consequence of the following p, lost its b, and became ds- in the three compounds aspello, as-porto, and as-pernor (for asspernor); v. these words.—The late Lat. verb abbrevio may stand for adbrevio, the d of ad being assimilated to the following b.The fundamental signification of ab is departure from some fixed point (opp. to ad. which denotes motion to a point).",\N,"2","main","ăb, ā, abs","[ab]","prep.",\N,"ab",\N,"<sense level=\"1\" n=\"I\" id=\"n4.0\"><hi rend=\"ital\">ap</hi>, <hi rend=\"ital\">af</hi>, <hi rend=\"ital\">ab</hi> (av), <hi rend=\"ital\">au-</hi>, ā, <hi rend=\"ital\">ă; aps</hi>, <hi rend=\"ital\">abs</hi>, <hi rend=\"ital\">as-</hi>. The existence of the oldest form, <hi rend=\"ital\">ap</hi>, is proved by the oldest and best MSS. analogous to the prep. apud, the Sanscr. api, and Gr. <foreign lang=\"greek\">ἐπί</foreign>, and by the weakened form <hi rend=\"ital\">af</hi>, which, by the rule of historical grammar and the nature of the Latin letter <hi rend=\"ital\">f</hi>, can be derived only from <hi rend=\"ital\">ap</hi>, not from <hi rend=\"ital\">ab</hi>. The form <hi rend=\"ital\">af</hi>, weakened from <hi rend=\"ital\">ap</hi>, also very soon became obsolete. There are but five examples of it in inscriptions, at the end of the sixth and in the course of the seventh century B. C., viz.: <cit><quote lang=\"la\">AF VOBEIS,</quote> <bibl><author>Inscr. Orell.</author> 3114</bibl></cit>; <cit><quote lang=\"la\">AF MVRO,</quote> <bibl><author>ib.</author> 6601</bibl></cit>; <cit><quote lang=\"la\">AF CAPVA,</quote> <bibl><author>ib.</author> 3308</bibl></cit>; <cit><quote lang=\"la\">AF SOLO,</quote> <bibl><author>ib.</author> 589</bibl></cit>; <cit><quote lang=\"la\">AF LYCO,</quote> <bibl><author>ib.</author> 3036</bibl></cit> (<hi rend=\"ital\">afuolunt</hi>=avolant, Paul. ex <bibl n=\"urn:cts:latinLit:phi1236.phi001\"><author>Fest.</author> p. 26</bibl> Múll., is only a conjecture). In the time of Cicero this form was regarded as archaic, and only here and there used in account-books; v. <bibl n=\"urn:cts:latinLit:phi0474.phi040.perseus-lat1:47:158\"><author>Cic.</author> Or. 47, 158</bibl> (where the correct reading is <hi rend=\"ital\">af</hi>, not <hi rend=\"ital\">abs</hi> or <hi rend=\"ital\">ab</hi>), and cf. Ritschl, Monum. Epigr. p. 7 sq.—The second form of this preposition, changed from <hi rend=\"ital\">ap</hi>, was <hi rend=\"ital\">ab</hi>, which has become the principal form and the one most generally <cb n=\"AB\"/> used through all periods—and indeed the only oue used before all vowels and <hi rend=\"ital\">h;</hi> here and there also before some consonants, particularly <hi rend=\"ital\">l</hi>, <hi rend=\"ital\">n</hi>, <hi rend=\"ital\">r</hi>, and <hi rend=\"ital\">s;</hi> rarely before <hi rend=\"ital\">c</hi>, <hi rend=\"ital\">j</hi>, <hi rend=\"ital\">d</hi>, <hi rend=\"ital\">t;</hi> and almost never before the labials <hi rend=\"ital\">p</hi>, <hi rend=\"ital\">b</hi>, <hi rend=\"ital\">f</hi>, <hi rend=\"ital\">v</hi>, or before <hi rend=\"ital\">m</hi>, such examples as <hi rend=\"ital\">ab</hi> Massiliensibus, <bibl n=\"urn:cts:latinLit:phi0448.phi002:1:35\"><author>Caes.</author> B. C. 1, 35</bibl>, being of the most rare occurrence.—By changing the <hi rend=\"ital\">b</hi> of <hi rend=\"ital\">ab</hi> through <hi rend=\"ital\">v</hi> into <hi rend=\"ital\">u</hi>, the form <hi rend=\"ital\">au</hi> originated, which was in use only in the two compounds <hi rend=\"ital\">aufero</hi> and <hi rend=\"ital\">aufugio</hi> for abfero, ab-fugio; <hi rend=\"ital\">aufuisse</hi> for afuisse, in Cod. Medic. of <bibl n=\"urn:cts:latinLit:phi1351.phi005.perseus-lat1:12:17\"><author>Tac.</author> A. 12, 17</bibl>, is altogether unusual. Finally, by dropping the <hi rend=\"ital\">b</hi> of <hi rend=\"ital\">ab</hi>, and lengthening the <hi rend=\"ital\">a</hi>, <hi rend=\"ital\">ab</hi> was changed into <hi rend=\"ital\">á</hi>, which form, together with <hi rend=\"ital\">ab</hi>, predominated through all periods of the Latin language, and took its place before all consonants in the later years of Cicero, and after him almoet exclusively.—By dropping the <hi rend=\"ital\">b</hi> without lengthening the <hi rend=\"ital\">a</hi>, <hi rend=\"ital\">ab</hi> occurs in the form <hi rend=\"ital\">ă-</hi> in the two compounds <hi rend=\"ital\">ă-bîo</hi> and <hi rend=\"ital\">ă-pĕrio</hi>, q. v.—On the other hand, instead of reducing <hi rend=\"ital\">ap</hi> to <hi rend=\"ital\">a</hi> and <hi rend=\"ital\">ă</hi>, a strengthened collateral form, <hi rend=\"ital\">aps</hi>, was made by adding to <hi rend=\"ital\">ap</hi> the letter <hi rend=\"ital\">s</hi> (also used in particles, as in <hi rend=\"ital\">ex</hi>, <hi rend=\"ital\">mox</hi>, <hi rend=\"ital\">vix</hi>). From the first, <hi rend=\"ital\">aps</hi> was used only before the letters <hi rend=\"ital\">c</hi>, <hi rend=\"ital\">q</hi>, <hi rend=\"ital\">t</hi>, and was very soon changed into <hi rend=\"ital\">abs</hi> (as <hi rend=\"ital\">ap</hi> into <hi rend=\"ital\">ab</hi>): <cit><quote lang=\"la\">abs chorago,</quote> <bibl n=\"urn:cts:latinLit:phi0119.phi014.perseus-lat1:1:3:79\"><author>Plaut.</author> Pers. 1, 3, 79</bibl></cit> (159 Ritschl): <cit><quote lang=\"la\">abs quivis,</quote> <bibl n=\"urn:cts:latinLit:phi0134.phi006.perseus-lat1:2:3:1\"><author>Ter.</author> Ad. 2, 3, 1</bibl></cit>: <cit><quote lang=\"la\">abs terra,</quote> <bibl><author>Cato</author>, R. R. 51</bibl></cit>; <cit><quote lang=\"la\">and in compounds: aps-cessero,</quote> <bibl n=\"urn:cts:latinLit:phi0119.phi019.perseus-lat1:3:1:24\"><author>Plaut.</author> Trin. 3, 1, 24</bibl></cit> (625 R.); <bibl><author>id.</author> ib. 3, 2, 84</bibl> (710 R): abs-condo, abs-que, abs-tineo, etc. The use of <hi rend=\"ital\">abs</hi> was confined almost exclusively to the combination <hi rend=\"ital\">abs te</hi> during the whole ante-classic period, and with Cicero till about the year 700 A. U. C. (=B. C. 54). After that time Cicero evidently hesitates between <hi rend=\"ital\">abs te</hi> and <hi rend=\"ital\">a te</hi>, but during the last five or six years of his life <hi rend=\"ital\">a te</hi> became predominant in all his writings, even in his letters; consequently <hi rend=\"ital\">abs te</hi> appears but rarely in later authors, as in <bibl n=\"urn:cts:latinLit:phi0914.phi001:10:19:8\"><author>Liv.</author> 10, 19, 8</bibl>; <bibl n=\"urn:cts:latinLit:phi0914.phi001:26:15:12\">26, 15, 12</bibl>; <cit><quote lang=\"la\">and who, perhaps, also used abs conscendentibus,</quote> <bibl n=\"urn:cts:latinLit:phi0914.phi001:28:37:2\"><author>id.</author> 28, 37, 2</bibl></cit>; v. Drakenb. ad. h. l. (Weissenb. <hi rend=\"ital\">ab</hi>).—Finally <hi rend=\"ital\">abs</hi>, in consequence of the following <hi rend=\"ital\">p</hi>, lost its <hi rend=\"ital\">b</hi>, and became <hi rend=\"ital\">ds-</hi> in the three compounds <hi rend=\"ital\">aspello</hi>, <hi rend=\"ital\">as-porto</hi>, and <hi rend=\"ital\">as-pernor</hi> (for asspernor); <xr><lbl>v.</lbl> <ref targOrder=\"U\" type=\"sym\">these words</ref></xr>.—The late Lat. verb <hi rend=\"ital\">abbrevio</hi> may stand for adbrevio, the <hi rend=\"ital\">d</hi> of <hi rend=\"ital\">ad</hi> being assimilated to the following <hi rend=\"ital\">b</hi>.The fundamental signification of <hi rend=\"ital\">ab</hi> is <hi rend=\"ital\">departure from some fixed point</hi> (opp. to ad. which denotes motion to a point). </sense>","ap, af, ab (av), au-, ā, ă; aps, abs, as-. The existence of the oldest form, ap, is proved by the oldest and best MSS. analogous to the prep. apud, the Sanscr. api, and Gr. ἐπί, and by the weakened form af, which, by the rule of historical grammar and the nature of the Latin letter f, can be derived only from ap, not from ab. The form af, weakened from ap, also very soon became obsolete. There are but five examples of it in inscriptions, at the end of the sixth and in the course of the seventh century B. C., viz.: AF VOBEIS, Inscr. Orell. 3114; AF MVRO, ib. 6601; AF CAPVA, ib. 3308; AF SOLO, ib. 589; AF LYCO, ib. 3036 (afuolunt=avolant, Paul. ex Fest. p. 26 Múll., is only a conjecture). In the time of Cicero this form was regarded as archaic, and only here and there used in account-books; v. Cic. Or. 47, 158 (where the correct reading is af, not abs or ab), and cf. Ritschl, Monum. Epigr. p. 7 sq.—The second form of this preposition, changed from ap, was ab, which has become the principal form and the one most generally  used through all periods—and indeed the only oue used before all vowels and h; here and there also before some consonants, particularly l, n, r, and s; rarely before c, j, d, t; and almost never before the labials p, b, f, v, or before m, such examples as ab Massiliensibus, Caes. B. C. 1, 35, being of the most rare occurrence.—By changing the b of ab through v into u, the form au originated, which was in use only in the two compounds aufero and aufugio for abfero, ab-fugio; aufuisse for afuisse, in Cod. Medic. of Tac. A. 12, 17, is altogether unusual. Finally, by dropping the b of ab, and lengthening the a, ab was changed into á, which form, together with ab, predominated through all periods of the Latin language, and took its place before all consonants in the later years of Cicero, and after him almoet exclusively.—By dropping the b without lengthening the a, ab occurs in the form ă- in the two compounds ă-bîo and ă-pĕrio, q. v.—On the other hand, instead of reducing ap to a and ă, a strengthened collateral form, aps, was made by adding to ap the letter s (also used in particles, as in ex, mox, vix). From the first, aps was used only before the letters c, q, t, and was very soon changed into abs (as ap into ab): abs chorago, Plaut. Pers. 1, 3, 79 (159 Ritschl): abs quivis, Ter. Ad. 2, 3, 1: abs terra, Cato, R. R. 51; and in compounds: aps-cessero, Plaut. Trin. 3, 1, 24 (625 R.); id. ib. 3, 2, 84 (710 R): abs-condo, abs-que, abs-tineo, etc. The use of abs was confined almost exclusively to the combination abs te during the whole ante-classic period, and with Cicero till about the year 700 A. U. C. (=B. C. 54). After that time Cicero evidently hesitates between abs te and a te, but during the last five or six years of his life a te became predominant in all his writings, even in his letters; consequently abs te appears but rarely in later authors, as in Liv. 10, 19, 8; 26, 15, 12; and who, perhaps, also used abs conscendentibus, id. 28, 37, 2; v. Drakenb. ad. h. l. (Weissenb. ab).—Finally abs, in consequence of the following p, lost its b, and became ds- in the three compounds aspello, as-porto, and as-pernor (for asspernor); v. these words.—The late Lat. verb abbrevio may stand for adbrevio, the d of ad being assimilated to the following b.The fundamental signification of ab is departure from some fixed point (opp. to ad. which denotes motion to a point).","2025-11-11 17:19:59","jms"
"lat.","6","Aba","v. Aga.",\N,"4","main","Aba. (or Abas), ae","[aba]","n.","m.","Ab",\N,"v. Aga.","v. Aga.","2025-11-11 17:19:59","jms"
"lat.","7","Ababus","false read. in inscrr., written for abavus.",\N,"4","spur","Ababus","[ababʊs]",\N,\N,"Abab",\N,"false read. in inscrr., written for abavus.","false read. in inscrr., written for abavus.","2025-11-11 17:19:59","jms"
"lat.","8","abactor","one who drives off, a driver off (late Latin): pecorum, Firm. Astr. 6, 31; cf. Isid. Orig. 10, 14; and boum, Min. Fel. O-ct. 5; and absol., a cuttle-stealer or thief, App. M. 7, p. 199 med. Elm.; Paul. Sent. ō, 18, 1.",\N,"4","main","ăbactor, ōris","[abakt̪ɔr]","n.","m.","abacto","abigo","<sense level=\"1\" n=\"I\" id=\"n7.0\"><hi rend=\"ital\">one who drives off, a driver off</hi> (late Latin): pecorum, Firm. Astr. 6, 31; cf. <bibl><author>Isid.</author> Orig. 10, 14</bibl>; and boum, Min. Fel. O-ct. 5; and <hi rend=\"ital\">absol., a cuttle-stealer</hi> or <hi rend=\"ital\">thief</hi>, <bibl><author>App.</author> M. 7, p. 199 <hi rend=\"ital\">med.</hi></bibl> Elm.; Paul. Sent. ō, 18, 1.</sense>","one who drives off, a driver off (late Latin): pecorum, Firm. Astr. 6, 31; cf. Isid. Orig. 10, 14; and boum, Min. Fel. O-ct. 5; and absol., a cuttle-stealer or thief, App. M. 7, p. 199 med. Elm.; Paul. Sent. ō, 18, 1.","2025-11-11 17:19:59","jms"
"lat.","9","abactus","Part. of abigo, q. v.","[1]","4","main","ăbactus, a, um","[abakt̪ʊs]",\N,\N,"abact",\N,\N,"Part. of abigo, q. v.","2025-11-11 17:19:59","jms"
"lat.","10","abactus","a driving away, robbing (of cattle, vessels, etc.), Plin. Pan. 20, 4.","[2]","4","hapax","ăbactus, ūs","[abakt̪ʊs]","n.","m.","abact","abigo","<sense level=\"1\" n=\"I\" id=\"n9.0\"><hi rend=\"ital\">a driving away, robbing</hi> (of cattle, vessels, etc.), <bibl n=\"Plin. Pan. 20.4\"><author>Plin.</author> Pan. 20, 4</bibl>.</sense>","a driving away, robbing (of cattle, vessels, etc.), Plin. Pan. 20, 4.","2025-11-11 17:19:59","jms"
"lat.","11","abaculus","a small cube or tile of colored glass for making ornamental pavements, the Gr. ὺβυκίσκος, Plin. 36, 26, 67, § 199.",\N,"4","hapax","ăbăcŭlus, i","[abakʊlʊs]","n.","m.","abacul","abacus","<sense level=\"1\" n=\"I\" id=\"n10.0\"><hi rend=\"ital\">a small cube or tile of colored glass for making ornamental pavements</hi>, the Gr. <foreign lang=\"greek\">ὺβυκίσκος</foreign>, <bibl n=\"urn:cts:latinLit:phi0978.phi001:36:67\"><author>Plin.</author> 36, 26, 67, § 199</bibl>. <cb n=\"ABAL\"/></sense>","a small cube or tile of colored glass for making ornamental pavements, the Gr. ὺβυκίσκος, Plin. 36, 26, 67, § 199.","2025-11-11 17:19:59","jms"
